0,0.99998
16722,1.9771
33445,1.9092
50167,1.7993
66890,1.6518
83612,1.4726
1.0033e+05,1.269
1.1706e+05,1.0489
1.3378e+05,0.8209
1.505e+05,0.5935
1.6722e+05,0.37494
1.8395e+05,0.17273
2.0067e+05,0.006636
2.1739e+05,0.15799
2.3411e+05,0.27765
2.5084e+05,0.36359
2.6756e+05,0.4154
2.8428e+05,0.43429
3.01e+05,0.42295
3.1773e+05,0.38531
3.3445e+05,0.32633
3.5117e+05,0.25164
3.6789e+05,0.16727
3.8462e+05,0.079253
4.0134e+05,0.0066357
4.1806e+05,0.085216
4.3478e+05,0.15213
4.5151e+05,0.20404
4.6823e+05,0.23874
4.8495e+05,0.25524
5.0167e+05,0.25371
5.1839e+05,0.23544
5.3512e+05,0.20266
5.5184e+05,0.15839
5.6856e+05,0.10617
5.8528e+05,0.049869
6.0201e+05,0.0066351
6.1873e+05,0.059642
6.3545e+05,0.10587
6.5217e+05,0.14266
6.689e+05,0.16806
6.8562e+05,0.18098
7.0234e+05,0.18116
7.1906e+05,0.1692
7.3579e+05,0.14643
7.5251e+05,0.11486
7.6923e+05,0.076949
7.8595e+05,0.035485
8.0268e+05,0.0066342
8.194e+05,0.046589
8.3612e+05,0.081813
8.5284e+05,0.11015
8.6957e+05,0.12999
8.8629e+05,0.14033
9.0301e+05,0.14084
9.1973e+05,0.13185
9.3645e+05,0.11429
9.5318e+05,0.089647
9.699e+05,0.059809
9.8662e+05,0.026949
1.0033e+06,0.0066331
1.0201e+06,0.038667
1.0368e+06,0.067058
1.0535e+06,0.09002
1.0702e+06,0.10619
1.087e+06,0.11468
1.1037e+06,0.11517
1.1204e+06,0.10787
1.1371e+06,0.093483
1.1538e+06,0.073197
1.1706e+06,0.048541
1.1873e+06,0.021296
1.204e+06,0.0066318
1.2207e+06,0.033346
1.2375e+06,0.057082
1.2542e+06,0.076321
1.2709e+06,0.089887
1.2876e+06,0.097015
1.3043e+06,0.09739
1.3211e+06,0.091159
1.3378e+06,0.078908
1.3545e+06,0.061614
1.3712e+06,0.040566
1.388e+06,0.017276
1.4047e+06,0.0066302
1.4214e+06,0.029525
1.4381e+06,0.049885
1.4548e+06,0.066394
1.4716e+06,0.078025
1.4883e+06,0.084103
1.505e+06,0.08434
1.5217e+06,0.078849
1.5385e+06,0.068128
1.5552e+06,0.053014
1.5719e+06,0.034623
1.5886e+06,0.01427
1.6054e+06,0.0066284
1.6221e+06,0.026646
1.6388e+06,0.044445
1.6555e+06,0.058867
1.6722e+06,0.069003
1.689e+06,0.074251
1.7057e+06,0.074352
1.7224e+06,0.0694
1.7391e+06,0.059829
1.7559e+06,0.046375
1.7726e+06,0.030023
1.7893e+06,0.011936
1.806e+06,0.0066264
1.8227e+06,0.024398
1.8395e+06,0.040188
1.8562e+06,0.052962
1.8729e+06,0.061907
1.8896e+06,0.066484
1.9064e+06,0.06646
1.9231e+06,0.061917
1.9398e+06,0.053241
1.9565e+06,0.041093
1.9732e+06,0.026355
1.99e+06,0.010072
2.0067e+06,0.0066241
2.0234e+06,0.022594
2.0401e+06,0.036765
2.0569e+06,0.048204
2.0736e+06,0.056178
2.0903e+06,0.060202
2.107e+06,0.060064
2.1237e+06,0.055841
2.1405e+06,0.047883
2.1572e+06,0.036789
2.1739e+06,0.023362
2.1906e+06,0.008549
2.2074e+06,0.0066215
2.2241e+06,0.021113
2.2408e+06,0.033951
2.2575e+06,0.044287
2.2742e+06,0.051455
2.291e+06,0.055014
2.3077e+06,0.054775
2.3244e+06,0.050809
2.3411e+06,0.043439
2.3579e+06,0.033215
2.3746e+06,0.020872
2.3913e+06,0.0072804
2.408e+06,0.0066187
2.4247e+06,0.019875
2.4415e+06,0.031596
2.4582e+06,0.041005
2.4749e+06,0.047492
2.4916e+06,0.050656
2.5084e+06,0.050327
2.5251e+06,0.046572
2.5418e+06,0.039692
2.5585e+06,0.030198
2.5753e+06,0.018769
2.592e+06,0.0062074
2.6087e+06,0.0066157
2.6254e+06,0.018825
2.6421e+06,0.029596
2.6589e+06,0.038214
2.6756e+06,0.044119
2.6923e+06,0.046943
2.709e+06,0.046532
2.7258e+06,0.042953
2.7425e+06,0.03649
2.7592e+06,0.027617
2.7759e+06,0.016967
2.7926e+06,0.0052881
2.8094e+06,0.0066125
2.8261e+06,0.017921
2.8428e+06,0.027875
2.8595e+06,0.035811
2.8763e+06,0.041212
2.893e+06,0.04374
2.9097e+06,0.043256
2.9264e+06,0.039827
2.9431e+06,0.03372
2.9599e+06,0.025382
2.9766e+06,0.015407
2.9933e+06,0.0044914
3.01e+06,0.006609
3.0268e+06,0.017136
3.0435e+06,0.026378
3.0602e+06,0.033719
3.0769e+06,0.03868
3.0936e+06,0.040949
3.1104e+06,0.040399
3.1271e+06,0.037098
3.1438e+06,0.031301
3.1605e+06,0.023429
3.1773e+06,0.014042
3.194e+06,0.0037944
3.2107e+06,0.0066052
3.2274e+06,0.016446
3.2441e+06,0.025064
3.2609e+06,0.031882
3.2776e+06,0.036455
3.2943e+06,0.038493
3.311e+06,0.037883
3.3278e+06,0.034694
3.3445e+06,0.029169
3.3612e+06,0.021707
3.3779e+06,0.012838
3.3946e+06,0.0031794
3.4114e+06,0.0066012
3.4281e+06,0.015836
3.4448e+06,0.0239
3.4615e+06,0.030254
3.4783e+06,0.034482
3.495e+06,0.036315
3.5117e+06,0.035651
3.5284e+06,0.03256
3.5452e+06,0.027275
3.5619e+06,0.020177
3.5786e+06,0.011767
3.5953e+06,0.0026327
3.612e+06,0.006597
3.6288e+06,0.015291
3.6455e+06,0.022862
3.6622e+06,0.028802
3.6789e+06,0.032721
3.6957e+06,0.03437
3.7124e+06,0.033657
3.7291e+06,0.030652
3.7458e+06,0.025581
3.7625e+06,0.018807
3.7793e+06,0.010809
3.796e+06,0.0021436
3.8127e+06,0.0065926
3.8294e+06,0.014802
3.8462e+06,0.021929
3.8629e+06,0.027497
3.8796e+06,0.031138
3.8963e+06,0.032622
3.913e+06,0.031864
3.9298e+06,0.028936
3.9465e+06,0.024057
3.9632e+06,0.017575
3.9799e+06,0.0099469
3.9967e+06,0.0017033
4.0134e+06,0.0065879
4.0301e+06,0.01436
4.0468e+06,0.021087
4.0635e+06,0.026318
4.0803e+06,0.029708
4.097e+06,0.031041
4.1137e+06,0.030242
4.1304e+06,0.027384
4.1472e+06,0.022677
4.1639e+06,0.016459
4.1806e+06,0.0091662
4.1973e+06,0.001305
4.214e+06,0.0065829
4.2308e+06,0.013959
4.2475e+06,0.020323
4.2642e+06,0.025248
4.2809e+06,0.02841
4.2977e+06,0.029605
4.3144e+06,0.028769
4.3311e+06,0.025972
4.3478e+06,0.021423
4.3645e+06,0.015444
4.3813e+06,0.008456
4.398e+06,0.0009429
4.4147e+06,0.0065777
4.4314e+06,0.013592
4.4482e+06,0.019625
4.4649e+06,0.024271
4.4816e+06,0.027224
4.4983e+06,0.028294
4.5151e+06,0.027423
4.5318e+06,0.024683
4.5485e+06,0.020277
4.5652e+06,0.014517
4.5819e+06,0.0078072
4.5987e+06,0.00061229
4.6154e+06,0.0065723
4.6321e+06,0.013256
4.6488e+06,0.018985
4.6656e+06,0.023376
4.6823e+06,0.026137
4.699e+06,0.027092
4.7157e+06,0.026188
4.7324e+06,0.023501
4.7492e+06,0.019226
4.7659e+06,0.013667
4.7826e+06,0.007212
4.7993e+06,0.00030926
4.8161e+06,0.0065667
4.8328e+06,0.012946
4.8495e+06,0.018397
4.8662e+06,0.022552
4.8829e+06,0.025137
4.8997e+06,0.025986
4.9164e+06,0.025052
4.9331e+06,0.022412
4.9498e+06,0.018258
4.9666e+06,0.012883
4.9833e+06,0.006664
5e+06,3.0518e-05
