"time
References : ['I_sec3.i']
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real","I_sec3.i
References : []
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real"
0.0000 sec,0.0000 A
10.00 asec,0.2000E-27A
20.00 asec,0.5937E-27A
50.00 asec,0.02435E-24A
140.0 asec,9.148E-24A
410.0 asec,3.523E-21A
821.8 asec,0.09167E-18A
1.628 fsec,2.947 aA
2.628 fsec,27.88 aA
3.628 fsec,124.7 aA
4.628 fsec,394.6 aA
5.628 fsec,1.010 fA
6.628 fsec,2.232 fA
7.628 fsec,4.435 fA
8.628 fsec,8.121 fA
9.628 fsec,13.94 fA
10.63 fsec,22.71 fA
11.63 fsec,35.45 fA
12.63 fsec,53.36 fA
13.63 fsec,77.89 fA
14.63 fsec,110.7 fA
15.63 fsec,153.8 fA
16.63 fsec,209.4 fA
17.63 fsec,279.9 fA
18.63 fsec,368.4 fA
19.63 fsec,477.9 fA
20.63 fsec,612.1 fA
21.63 fsec,774.7 fA
22.63 fsec,970.3 fA
23.63 fsec,1.203 pA
24.63 fsec,1.479 pA
25.63 fsec,1.804 pA
26.63 fsec,2.183 pA
27.63 fsec,2.622 pA
28.63 fsec,3.130 pA
29.63 fsec,3.714 pA
30.63 fsec,4.382 pA
31.63 fsec,5.142 pA
32.63 fsec,6.004 pA
33.63 fsec,6.977 pA
34.63 fsec,8.073 pA
35.63 fsec,9.302 pA
36.63 fsec,10.68 pA
37.63 fsec,12.21 pA
38.63 fsec,13.91 pA
39.63 fsec,15.79 pA
40.63 fsec,17.88 pA
41.63 fsec,20.18 pA
42.63 fsec,22.71 pA
43.63 fsec,25.48 pA
44.63 fsec,28.52 pA
45.63 fsec,31.84 pA
46.63 fsec,35.47 pA
47.63 fsec,39.41 pA
48.63 fsec,43.70 pA
49.63 fsec,48.35 pA
50.63 fsec,53.39 pA
51.63 fsec,58.84 pA
52.63 fsec,64.72 pA
53.63 fsec,71.07 pA
54.63 fsec,77.90 pA
55.63 fsec,85.24 pA
56.63 fsec,93.12 pA
57.63 fsec,101.6 pA
58.63 fsec,110.6 pA
59.63 fsec,120.3 pA
60.63 fsec,130.7 pA
61.63 fsec,141.7 pA
62.63 fsec,153.5 pA
63.63 fsec,166.1 pA
64.63 fsec,179.4 pA
65.63 fsec,193.6 pA
66.63 fsec,208.7 pA
67.63 fsec,224.7 pA
68.63 fsec,241.6 pA
69.63 fsec,259.6 pA
70.63 fsec,278.6 pA
71.63 fsec,298.7 pA
72.63 fsec,319.9 pA
73.63 fsec,342.4 pA
74.63 fsec,366.0 pA
75.63 fsec,391.0 pA
76.63 fsec,417.2 pA
77.63 fsec,444.9 pA
78.63 fsec,474.0 pA
79.63 fsec,504.6 pA
80.63 fsec,536.8 pA
81.63 fsec,570.5 pA
82.63 fsec,605.9 pA
83.63 fsec,643.1 pA
84.63 fsec,682.1 pA
85.63 fsec,722.9 pA
86.63 fsec,765.6 pA
87.63 fsec,810.3 pA
88.63 fsec,857.0 pA
89.63 fsec,905.9 pA
90.63 fsec,957.0 pA
91.63 fsec,1.010 nA
92.63 fsec,1.066 nA
93.63 fsec,1.124 nA
94.63 fsec,1.185 nA
95.63 fsec,1.248 nA
96.63 fsec,1.314 nA
97.63 fsec,1.382 nA
98.63 fsec,1.453 nA
99.63 fsec,1.528 nA
100.6 fsec,1.605 nA
101.6 fsec,1.685 nA
102.6 fsec,1.768 nA
103.6 fsec,1.855 nA
104.6 fsec,1.945 nA
105.6 fsec,2.039 nA
106.6 fsec,2.135 nA
107.6 fsec,2.236 nA
108.6 fsec,2.340 nA
109.6 fsec,2.449 nA
110.6 fsec,2.561 nA
111.6 fsec,2.677 nA
112.6 fsec,2.797 nA
113.6 fsec,2.922 nA
114.6 fsec,3.050 nA
115.6 fsec,3.184 nA
116.6 fsec,3.322 nA
117.6 fsec,3.464 nA
118.6 fsec,3.612 nA
119.6 fsec,3.764 nA
120.6 fsec,3.922 nA
121.6 fsec,4.084 nA
122.6 fsec,4.252 nA
123.6 fsec,4.426 nA
124.6 fsec,4.605 nA
125.6 fsec,4.789 nA
126.6 fsec,4.980 nA
127.6 fsec,5.176 nA
128.6 fsec,5.379 nA
129.6 fsec,5.587 nA
130.6 fsec,5.802 nA
131.6 fsec,6.024 nA
132.6 fsec,6.252 nA
133.6 fsec,6.488 nA
134.6 fsec,6.730 nA
135.6 fsec,6.979 nA
136.6 fsec,7.235 nA
137.6 fsec,7.499 nA
138.6 fsec,7.770 nA
139.6 fsec,8.050 nA
140.6 fsec,8.337 nA
141.6 fsec,8.632 nA
142.6 fsec,8.935 nA
143.6 fsec,9.247 nA
144.6 fsec,9.567 nA
145.6 fsec,9.896 nA
146.6 fsec,10.23 nA
147.6 fsec,10.58 nA
148.6 fsec,10.94 nA
149.6 fsec,11.30 nA
150.6 fsec,11.68 nA
151.6 fsec,12.06 nA
152.6 fsec,12.46 nA
153.6 fsec,12.86 nA
154.6 fsec,13.28 nA
155.6 fsec,13.70 nA
156.6 fsec,14.14 nA
157.6 fsec,14.59 nA
158.6 fsec,15.05 nA
159.6 fsec,15.52 nA
160.6 fsec,16.00 nA
161.6 fsec,16.49 nA
162.6 fsec,17.00 nA
163.6 fsec,17.52 nA
164.6 fsec,18.05 nA
165.6 fsec,18.59 nA
166.6 fsec,19.15 nA
167.6 fsec,19.71 nA
168.6 fsec,20.30 nA
