"time
References : ['I_sec70.i']
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real","I_sec70.i
References : []
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real"
3.893 psec,1.451E-162A
3.894 psec,1.504E-162A
3.895 psec,1.559E-162A
3.896 psec,1.617E-162A
3.897 psec,1.676E-162A
3.898 psec,1.738E-162A
3.899 psec,1.802E-162A
3.900 psec,1.868E-162A
3.901 psec,1.936E-162A
3.902 psec,2.007E-162A
3.903 psec,2.081E-162A
3.904 psec,2.158E-162A
3.905 psec,2.237E-162A
3.906 psec,2.319E-162A
3.907 psec,2.404E-162A
3.908 psec,2.492E-162A
3.909 psec,2.583E-162A
3.910 psec,2.678E-162A
3.911 psec,2.776E-162A
3.912 psec,2.878E-162A
3.913 psec,2.983E-162A
3.914 psec,3.092E-162A
3.915 psec,3.205E-162A
3.916 psec,3.322E-162A
3.917 psec,3.444E-162A
3.918 psec,3.570E-162A
3.919 psec,3.700E-162A
3.920 psec,3.836E-162A
3.921 psec,3.976E-162A
3.922 psec,4.121E-162A
3.923 psec,4.271E-162A
3.924 psec,4.427E-162A
3.925 psec,4.589E-162A
3.926 psec,4.756E-162A
3.927 psec,4.930E-162A
3.928 psec,5.110E-162A
3.929 psec,5.296E-162A
3.930 psec,5.489E-162A
3.931 psec,5.689E-162A
3.932 psec,5.896E-162A
3.933 psec,6.111E-162A
3.934 psec,6.333E-162A
3.935 psec,6.564E-162A
3.936 psec,6.803E-162A
3.937 psec,7.050E-162A
3.938 psec,7.307E-162A
3.939 psec,7.572E-162A
3.940 psec,7.848E-162A
3.941 psec,8.133E-162A
3.942 psec,8.428E-162A
3.943 psec,8.734E-162A
3.944 psec,9.052E-162A
3.945 psec,9.380E-162A
3.946 psec,9.721E-162A
3.947 psec,0.01007E-159A
3.948 psec,0.01044E-159A
3.949 psec,0.01082E-159A
3.950 psec,0.01121E-159A
3.951 psec,0.01162E-159A
3.952 psec,0.01204E-159A
3.953 psec,0.01247E-159A
3.954 psec,0.01292E-159A
3.955 psec,0.01339E-159A
3.956 psec,0.01388E-159A
3.957 psec,0.01438E-159A
3.958 psec,0.01490E-159A
3.959 psec,0.01544E-159A
3.960 psec,0.01600E-159A
3.961 psec,0.01658E-159A
3.962 psec,0.01718E-159A
3.963 psec,0.01780E-159A
3.964 psec,0.01844E-159A
3.965 psec,0.01910E-159A
3.966 psec,0.01979E-159A
3.967 psec,0.02051E-159A
3.968 psec,0.02125E-159A
3.969 psec,0.02202E-159A
3.970 psec,0.02281E-159A
3.971 psec,0.02363E-159A
3.972 psec,0.02449E-159A
3.973 psec,0.02537E-159A
3.974 psec,0.02628E-159A
3.975 psec,0.02723E-159A
3.976 psec,0.02821E-159A
3.977 psec,0.02923E-159A
3.978 psec,0.03028E-159A
3.979 psec,0.03137E-159A
3.980 psec,0.03250E-159A
3.981 psec,0.03366E-159A
3.982 psec,0.03487E-159A
3.983 psec,0.03613E-159A
3.984 psec,0.03743E-159A
3.985 psec,0.03877E-159A
3.986 psec,0.04017E-159A
3.987 psec,0.04161E-159A
3.988 psec,0.04310E-159A
3.989 psec,0.04465E-159A
3.990 psec,0.04625E-159A
3.991 psec,0.04791E-159A
3.992 psec,0.04963E-159A
3.993 psec,0.05141E-159A
3.994 psec,0.05325E-159A
3.995 psec,0.05516E-159A
3.996 psec,0.05714E-159A
3.997 psec,0.05918E-159A
3.998 psec,0.06130E-159A
3.999 psec,0.06350E-159A
4.000 psec,0.06577E-159A
4.001 psec,0.06812E-159A
4.002 psec,0.07056E-159A
4.003 psec,0.07309E-159A
4.004 psec,0.07570E-159A
4.005 psec,0.07841E-159A
4.006 psec,0.08121E-159A
4.007 psec,0.08411E-159A
4.008 psec,0.08711E-159A
4.009 psec,0.09023E-159A
4.010 psec,0.09345E-159A
4.011 psec,0.09678E-159A
4.012 psec,0.1002E-159A
4.013 psec,0.1038E-159A
4.014 psec,0.1075E-159A
4.015 psec,0.1113E-159A
4.016 psec,0.1153E-159A
4.017 psec,0.1194E-159A
4.018 psec,0.1237E-159A
4.019 psec,0.1281E-159A
4.020 psec,0.1327E-159A
4.021 psec,0.1374E-159A
4.022 psec,0.1423E-159A
4.023 psec,0.1473E-159A
4.024 psec,0.1526E-159A
4.025 psec,0.1580E-159A
4.026 psec,0.1636E-159A
4.027 psec,0.1694E-159A
4.028 psec,0.1755E-159A
4.029 psec,0.1817E-159A
4.030 psec,0.1881E-159A
4.031 psec,0.1948E-159A
4.032 psec,0.2017E-159A
4.033 psec,0.2089E-159A
4.034 psec,0.2163E-159A
4.035 psec,0.2240E-159A
4.036 psec,0.2319E-159A
4.037 psec,0.2402E-159A
4.038 psec,0.2487E-159A
4.039 psec,0.2575E-159A
4.040 psec,0.2666E-159A
4.041 psec,0.2761E-159A
4.042 psec,0.2858E-159A
4.043 psec,0.2960E-159A
4.044 psec,0.3064E-159A
4.045 psec,0.3173E-159A
4.046 psec,0.3285E-159A
4.047 psec,0.3401E-159A
4.048 psec,0.3521E-159A
4.049 psec,0.3646E-159A
4.050 psec,0.3775E-159A
4.051 psec,0.3908E-159A
4.052 psec,0.4046E-159A
4.053 psec,0.4189E-159A
4.054 psec,0.4337E-159A
4.055 psec,0.4490E-159A
4.056 psec,0.4649E-159A
4.057 psec,0.4813E-159A
4.058 psec,0.4982E-159A
4.059 psec,0.5158E-159A
4.060 psec,0.5340E-159A
4.061 psec,0.5528E-159A
4.062 psec,0.5723E-159A
4.063 psec,0.5925E-159A
4.064 psec,0.6133E-159A
4.065 psec,0.6349E-159A
4.066 psec,0.6573E-159A
4.067 psec,0.6804E-159A
4.068 psec,0.7044E-159A
4.069 psec,0.7291E-159A
4.070 psec,0.7548E-159A
4.071 psec,0.7813E-159A
4.072 psec,0.8088E-159A
4.073 psec,0.8372E-159A
4.074 psec,0.8666E-159A
4.075 psec,0.8970E-159A
4.076 psec,0.9285E-159A
4.077 psec,0.9611E-159A
4.078 psec,0.9949E-159A
4.079 psec,1.030E-159A
4.080 psec,1.066E-159A
4.081 psec,1.103E-159A
4.082 psec,1.142E-159A
4.083 psec,1.182E-159A
4.084 psec,1.223E-159A
4.085 psec,1.266E-159A
4.086 psec,1.311E-159A
4.087 psec,1.357E-159A
4.088 psec,1.404E-159A
4.089 psec,1.453E-159A
4.090 psec,1.504E-159A
4.091 psec,1.557E-159A
4.092 psec,1.611E-159A
4.093 psec,1.667E-159A
4.094 psec,1.726E-159A
4.095 psec,1.786E-159A
4.096 psec,1.848E-159A
4.097 psec,1.913E-159A
4.098 psec,1.980E-159A
4.099 psec,2.049E-159A
4.100 psec,2.120E-159A
4.101 psec,2.194E-159A
4.102 psec,2.271E-159A
4.103 psec,2.350E-159A
4.104 psec,2.432E-159A
4.105 psec,2.517E-159A
4.106 psec,2.605E-159A
4.107 psec,2.695E-159A
4.108 psec,2.789E-159A
4.109 psec,2.886E-159A
4.110 psec,2.987E-159A
4.111 psec,3.091E-159A
4.112 psec,3.198E-159A
4.113 psec,3.310E-159A
4.114 psec,3.425E-159A
4.115 psec,3.544E-159A
4.116 psec,3.667E-159A
4.117 psec,3.795E-159A
4.118 psec,3.926E-159A
4.119 psec,4.063E-159A
4.120 psec,4.204E-159A
4.121 psec,4.350E-159A
4.122 psec,4.501E-159A
4.123 psec,4.657E-159A
4.124 psec,4.819E-159A
4.125 psec,4.986E-159A
4.126 psec,5.159E-159A
4.127 psec,5.338E-159A
4.128 psec,5.523E-159A
4.129 psec,5.714E-159A
4.130 psec,5.912E-159A
4.131 psec,6.117E-159A
4.132 psec,6.329E-159A
4.133 psec,6.548E-159A
4.134 psec,6.774E-159A
4.135 psec,7.009E-159A
4.136 psec,7.251E-159A
4.137 psec,7.502E-159A
4.138 psec,7.761E-159A
4.139 psec,8.030E-159A
4.140 psec,8.307E-159A
4.141 psec,8.594E-159A
4.142 psec,8.891E-159A
4.143 psec,9.198E-159A
4.144 psec,9.516E-159A
4.145 psec,9.844E-159A
4.146 psec,0.01018E-156A
4.147 psec,0.01054E-156A
4.148 psec,0.01090E-156A
4.149 psec,0.01127E-156A
4.150 psec,0.01166E-156A
4.151 psec,0.01207E-156A
4.152 psec,0.01248E-156A
4.153 psec,0.01291E-156A
4.154 psec,0.01336E-156A
4.155 psec,0.01382E-156A
4.156 psec,0.01429E-156A
4.157 psec,0.01478E-156A
4.158 psec,0.01529E-156A
4.159 psec,0.01582E-156A
4.160 psec,0.01636E-156A
4.161 psec,0.01692E-156A
4.162 psec,0.01751E-156A
4.163 psec,0.01811E-156A
4.164 psec,0.01873E-156A
4.165 psec,0.01937E-156A
4.166 psec,0.02004E-156A
4.167 psec,0.02073E-156A
4.168 psec,0.02144E-156A
4.169 psec,0.02217E-156A
4.170 psec,0.02293E-156A
4.171 psec,0.02372E-156A
4.172 psec,0.02453E-156A
4.173 psec,0.02537E-156A
4.174 psec,0.02624E-156A
4.175 psec,0.02714E-156A
4.176 psec,0.02807E-156A
4.177 psec,0.02903E-156A
4.178 psec,0.03003E-156A
4.179 psec,0.03106E-156A
4.180 psec,0.03212E-156A
4.181 psec,0.03322E-156A
4.182 psec,0.03435E-156A
4.183 psec,0.03553E-156A
4.184 psec,0.03674E-156A
4.185 psec,0.03800E-156A
4.186 psec,0.03930E-156A
4.187 psec,0.04064E-156A
4.188 psec,0.04203E-156A
4.189 psec,0.04346E-156A
4.190 psec,0.04495E-156A
4.191 psec,0.04648E-156A
4.192 psec,0.04807E-156A
4.193 psec,0.04971E-156A
4.194 psec,0.05140E-156A
4.195 psec,0.05316E-156A
4.196 psec,0.05497E-156A
4.197 psec,0.05684E-156A
4.198 psec,0.05878E-156A
4.199 psec,0.06078E-156A
4.200 psec,0.06285E-156A
4.201 psec,0.06499E-156A
4.202 psec,0.06720E-156A
4.203 psec,0.06949E-156A
4.204 psec,0.07185E-156A
4.205 psec,0.07430E-156A
4.206 psec,0.07683E-156A
4.207 psec,0.07944E-156A
4.208 psec,0.08214E-156A
4.209 psec,0.08493E-156A
4.210 psec,0.08781E-156A
4.211 psec,0.09080E-156A
4.212 psec,0.09388E-156A
4.213 psec,0.09707E-156A
4.214 psec,0.1004E-156A
4.215 psec,0.1038E-156A
4.216 psec,0.1073E-156A
4.217 psec,0.1109E-156A
4.218 psec,0.1147E-156A
4.219 psec,0.1186E-156A
4.220 psec,0.1226E-156A
4.221 psec,0.1267E-156A
4.222 psec,0.1310E-156A
4.223 psec,0.1355E-156A
4.224 psec,0.1401E-156A
4.225 psec,0.1448E-156A
4.226 psec,0.1497E-156A
4.227 psec,0.1548E-156A
4.228 psec,0.1600E-156A
4.229 psec,0.1654E-156A
4.230 psec,0.1710E-156A
4.231 psec,0.1768E-156A
4.232 psec,0.1828E-156A
4.233 psec,0.1889E-156A
4.234 psec,0.1953E-156A
4.235 psec,0.2019E-156A
4.236 psec,0.2087E-156A
4.237 psec,0.2158E-156A
4.238 psec,0.2231E-156A
4.239 psec,0.2306E-156A
4.240 psec,0.2384E-156A
4.241 psec,0.2464E-156A
4.242 psec,0.2547E-156A
4.243 psec,0.2633E-156A
4.244 psec,0.2722E-156A
4.245 psec,0.2813E-156A
4.246 psec,0.2908E-156A
4.247 psec,0.3006E-156A
4.248 psec,0.3107E-156A
4.249 psec,0.3212E-156A
4.250 psec,0.3320E-156A
4.251 psec,0.3432E-156A
4.252 psec,0.3547E-156A
4.253 psec,0.3666E-156A
4.254 psec,0.3789E-156A
4.255 psec,0.3917E-156A
4.256 psec,0.4048E-156A
4.257 psec,0.4184E-156A
4.258 psec,0.4325E-156A
4.259 psec,0.4470E-156A
4.260 psec,0.4620E-156A
4.261 psec,0.4775E-156A
4.262 psec,0.4935E-156A
4.263 psec,0.5101E-156A
4.264 psec,0.5272E-156A
4.265 psec,0.5449E-156A
4.266 psec,0.5631E-156A
4.267 psec,0.5820E-156A
4.268 psec,0.6015E-156A
4.269 psec,0.6217E-156A
4.270 psec,0.6425E-156A
4.271 psec,0.6640E-156A
4.272 psec,0.6862E-156A
4.273 psec,0.7092E-156A
4.274 psec,0.7329E-156A
4.275 psec,0.7574E-156A
4.276 psec,0.7827E-156A
4.277 psec,0.8089E-156A
4.278 psec,0.8359E-156A
4.279 psec,0.8639E-156A
4.280 psec,0.8927E-156A
4.281 psec,0.9225E-156A
4.282 psec,0.9534E-156A
4.283 psec,0.9852E-156A
4.284 psec,1.018E-156A
4.285 psec,1.052E-156A
4.286 psec,1.087E-156A
4.287 psec,1.123E-156A
4.288 psec,1.161E-156A
4.289 psec,1.200E-156A
4.290 psec,1.240E-156A
4.291 psec,1.281E-156A
4.292 psec,1.323E-156A
4.293 psec,1.368E-156A
4.294 psec,1.413E-156A
4.295 psec,1.460E-156A
4.296 psec,1.509E-156A
4.297 psec,1.559E-156A
4.298 psec,1.611E-156A
4.299 psec,1.664E-156A
4.300 psec,1.720E-156A
4.301 psec,1.777E-156A
4.302 psec,1.836E-156A
4.303 psec,1.897E-156A
4.304 psec,1.960E-156A
4.305 psec,2.025E-156A
4.306 psec,2.092E-156A
4.307 psec,2.162E-156A
4.308 psec,2.233E-156A
4.309 psec,2.307E-156A
4.310 psec,2.384E-156A
4.311 psec,2.463E-156A
4.312 psec,2.545E-156A
4.313 psec,2.629E-156A
4.314 psec,2.716E-156A
4.315 psec,2.806E-156A
4.316 psec,2.899E-156A
4.317 psec,2.995E-156A
4.318 psec,3.094E-156A
4.319 psec,3.197E-156A
4.320 psec,3.302E-156A
4.321 psec,3.412E-156A
4.322 psec,3.525E-156A
4.323 psec,3.641E-156A
4.324 psec,3.761E-156A
4.325 psec,3.886E-156A
4.326 psec,4.014E-156A
4.327 psec,4.147E-156A
4.328 psec,4.284E-156A
4.329 psec,4.425E-156A
4.330 psec,4.571E-156A
4.331 psec,4.722E-156A
4.332 psec,4.878E-156A
4.333 psec,5.039E-156A
4.334 psec,5.205E-156A
4.335 psec,5.377E-156A
4.336 psec,5.554E-156A
4.337 psec,5.737E-156A
4.338 psec,5.926E-156A
4.339 psec,6.121E-156A
4.340 psec,6.323E-156A
4.341 psec,6.531E-156A
4.342 psec,6.746E-156A
4.343 psec,6.968E-156A
4.344 psec,7.197E-156A
4.345 psec,7.434E-156A
4.346 psec,7.679E-156A
4.347 psec,7.931E-156A
4.348 psec,8.192E-156A
4.349 psec,8.461E-156A
4.350 psec,8.739E-156A
4.351 psec,9.026E-156A
4.352 psec,9.323E-156A
4.353 psec,9.629E-156A
4.354 psec,9.945E-156A
4.355 psec,0.01027E-153A
4.356 psec,0.01061E-153A
4.357 psec,0.01096E-153A
4.358 psec,0.01132E-153A
4.359 psec,0.01169E-153A
4.360 psec,0.01207E-153A
4.361 psec,0.01247E-153A
4.362 psec,0.01287E-153A
4.363 psec,0.01330E-153A
4.364 psec,0.01373E-153A
4.365 psec,0.01418E-153A
4.366 psec,0.01464E-153A
4.367 psec,0.01512E-153A
4.368 psec,0.01562E-153A
4.369 psec,0.01613E-153A
4.370 psec,0.01666E-153A
4.371 psec,0.01720E-153A
4.372 psec,0.01776E-153A
4.373 psec,0.01834E-153A
4.374 psec,0.01894E-153A
4.375 psec,0.01956E-153A
4.376 psec,0.02020E-153A
4.377 psec,0.02086E-153A
4.378 psec,0.02154E-153A
4.379 psec,0.02225E-153A
4.380 psec,0.02297E-153A
4.381 psec,0.02372E-153A
4.382 psec,0.02449E-153A
4.383 psec,0.02529E-153A
4.384 psec,0.02612E-153A
4.385 psec,0.02697E-153A
4.386 psec,0.02785E-153A
4.387 psec,0.02875E-153A
4.388 psec,0.02969E-153A
4.389 psec,0.03066E-153A
4.390 psec,0.03166E-153A
4.391 psec,0.03269E-153A
4.392 psec,0.03375E-153A
4.393 psec,0.03485E-153A
4.394 psec,0.03598E-153A
4.395 psec,0.03715E-153A
4.396 psec,0.03836E-153A
4.397 psec,0.03960E-153A
4.398 psec,0.04089E-153A
4.399 psec,0.04222E-153A
4.400 psec,0.04359E-153A
4.401 psec,0.04501E-153A
4.402 psec,0.04647E-153A
4.403 psec,0.04798E-153A
4.404 psec,0.04953E-153A
4.405 psec,0.05114E-153A
4.406 psec,0.05280E-153A
4.407 psec,0.05451E-153A
4.408 psec,0.05628E-153A
4.409 psec,0.05810E-153A
4.410 psec,0.05998E-153A
4.411 psec,0.06193E-153A
4.412 psec,0.06393E-153A
4.413 psec,0.06600E-153A
4.414 psec,0.06814E-153A
4.415 psec,0.07034E-153A
4.416 psec,0.07262E-153A
4.417 psec,0.07497E-153A
4.418 psec,0.07739E-153A
4.419 psec,0.07990E-153A
4.420 psec,0.08248E-153A
4.421 psec,0.08514E-153A
4.422 psec,0.08789E-153A
4.423 psec,0.09073E-153A
4.424 psec,0.09366E-153A
4.425 psec,0.09669E-153A
4.426 psec,0.09981E-153A
4.427 psec,0.1030E-153A
4.428 psec,0.1064E-153A
4.429 psec,0.1098E-153A
4.430 psec,0.1133E-153A
4.431 psec,0.1170E-153A
4.432 psec,0.1208E-153A
4.433 psec,0.1246E-153A
4.434 psec,0.1287E-153A
4.435 psec,0.1328E-153A
4.436 psec,0.1371E-153A
4.437 psec,0.1415E-153A
4.438 psec,0.1461E-153A
4.439 psec,0.1508E-153A
4.440 psec,0.1556E-153A
4.441 psec,0.1606E-153A
4.442 psec,0.1658E-153A
4.443 psec,0.1711E-153A
4.444 psec,0.1766E-153A
4.445 psec,0.1823E-153A
4.446 psec,0.1881E-153A
4.447 psec,0.1942E-153A
4.448 psec,0.2004E-153A
4.449 psec,0.2069E-153A
4.450 psec,0.2135E-153A
4.451 psec,0.2204E-153A
4.452 psec,0.2274E-153A
4.453 psec,0.2347E-153A
4.454 psec,0.2423E-153A
4.455 psec,0.2500E-153A
4.456 psec,0.2580E-153A
4.457 psec,0.2663E-153A
4.458 psec,0.2748E-153A
4.459 psec,0.2836E-153A
4.460 psec,0.2927E-153A
4.461 psec,0.3021E-153A
4.462 psec,0.3118E-153A
4.463 psec,0.3218E-153A
4.464 psec,0.3321E-153A
4.465 psec,0.3427E-153A
4.466 psec,0.3536E-153A
4.467 psec,0.3649E-153A
4.468 psec,0.3766E-153A
4.469 psec,0.3887E-153A
4.470 psec,0.4011E-153A
4.471 psec,0.4139E-153A
4.472 psec,0.4271E-153A
4.473 psec,0.4408E-153A
4.474 psec,0.4548E-153A
4.475 psec,0.4693E-153A
4.476 psec,0.4843E-153A
4.477 psec,0.4998E-153A
4.478 psec,0.5157E-153A
4.479 psec,0.5322E-153A
4.480 psec,0.5491E-153A
4.481 psec,0.5666E-153A
4.482 psec,0.5847E-153A
4.483 psec,0.6033E-153A
4.484 psec,0.6225E-153A
4.485 psec,0.6424E-153A
4.486 psec,0.6628E-153A
4.487 psec,0.6839E-153A
4.488 psec,0.7057E-153A
4.489 psec,0.7282E-153A
4.490 psec,0.7513E-153A
4.491 psec,0.7752E-153A
4.492 psec,0.7999E-153A
4.493 psec,0.8253E-153A
4.494 psec,0.8515E-153A
4.495 psec,0.8786E-153A
4.496 psec,0.9065E-153A
4.497 psec,0.9353E-153A
4.498 psec,0.9650E-153A
4.499 psec,0.9956E-153A
4.500 psec,1.027E-153A
4.501 psec,1.060E-153A
4.502 psec,1.093E-153A
4.503 psec,1.128E-153A
4.504 psec,1.164E-153A
4.505 psec,1.201E-153A
4.506 psec,1.239E-153A
4.507 psec,1.278E-153A
4.508 psec,1.319E-153A
4.509 psec,1.360E-153A
4.510 psec,1.403E-153A
4.511 psec,1.448E-153A
4.512 psec,1.494E-153A
4.513 psec,1.541E-153A
4.514 psec,1.590E-153A
4.515 psec,1.640E-153A
4.516 psec,1.692E-153A
4.517 psec,1.745E-153A
4.518 psec,1.801E-153A
4.519 psec,1.858E-153A
4.520 psec,1.916E-153A
4.521 psec,1.977E-153A
4.522 psec,2.039E-153A
4.523 psec,2.104E-153A
4.524 psec,2.170E-153A
4.525 psec,2.238E-153A
4.526 psec,2.309E-153A
4.527 psec,2.382E-153A
4.528 psec,2.457E-153A
4.529 psec,2.535E-153A
4.530 psec,2.614E-153A
4.531 psec,2.697E-153A
4.532 psec,2.782E-153A
4.533 psec,2.869E-153A
4.534 psec,2.960E-153A
4.535 psec,3.053E-153A
4.536 psec,3.149E-153A
4.537 psec,3.248E-153A
4.538 psec,3.351E-153A
4.539 psec,3.456E-153A
4.540 psec,3.565E-153A
4.541 psec,3.677E-153A
4.542 psec,3.792E-153A
4.543 psec,3.912E-153A
4.544 psec,4.034E-153A
4.545 psec,4.161E-153A
4.546 psec,4.292E-153A
4.547 psec,4.427E-153A
4.548 psec,4.566E-153A
4.549 psec,4.709E-153A
4.550 psec,4.857E-153A
4.551 psec,5.009E-153A
4.552 psec,5.166E-153A
4.553 psec,5.328E-153A
4.554 psec,5.495E-153A
4.555 psec,5.668E-153A
4.556 psec,5.845E-153A
4.557 psec,6.029E-153A
4.558 psec,6.217E-153A
4.559 psec,6.412E-153A
4.560 psec,6.613E-153A
4.561 psec,6.820E-153A
4.562 psec,7.033E-153A
4.563 psec,7.254E-153A
4.564 psec,7.481E-153A
4.565 psec,7.715E-153A
4.566 psec,7.956E-153A
4.567 psec,8.205E-153A
4.568 psec,8.461E-153A
4.569 psec,8.725E-153A
4.570 psec,8.998E-153A
4.571 psec,9.279E-153A
4.572 psec,9.569E-153A
4.573 psec,9.868E-153A
4.574 psec,0.01018E-150A
4.575 psec,0.01049E-150A
4.576 psec,0.01082E-150A
4.577 psec,0.01116E-150A
4.578 psec,0.01151E-150A
4.579 psec,0.01187E-150A
4.580 psec,0.01223E-150A
4.581 psec,0.01262E-150A
4.582 psec,0.01301E-150A
4.583 psec,0.01341E-150A
4.584 psec,0.01383E-150A
4.585 psec,0.01426E-150A
4.586 psec,0.01471E-150A
4.587 psec,0.01517E-150A
4.588 psec,0.01564E-150A
4.589 psec,0.01612E-150A
4.590 psec,0.01663E-150A
4.591 psec,0.01714E-150A
4.592 psec,0.01768E-150A
4.593 psec,0.01822E-150A
4.594 psec,0.01879E-150A
4.595 psec,0.01937E-150A
4.596 psec,0.01998E-150A
4.597 psec,0.02060E-150A
4.598 psec,0.02124E-150A
4.599 psec,0.02190E-150A
4.600 psec,0.02258E-150A
4.601 psec,0.02328E-150A
4.602 psec,0.02400E-150A
4.603 psec,0.02474E-150A
4.604 psec,0.02551E-150A
4.605 psec,0.02630E-150A
4.606 psec,0.02712E-150A
4.607 psec,0.02796E-150A
4.608 psec,0.02882E-150A
4.609 psec,0.02971E-150A
4.610 psec,0.03063E-150A
4.611 psec,0.03158E-150A
4.612 psec,0.03256E-150A
4.613 psec,0.03357E-150A
4.614 psec,0.03461E-150A
4.615 psec,0.03568E-150A
4.616 psec,0.03678E-150A
4.617 psec,0.03792E-150A
4.618 psec,0.03909E-150A
4.619 psec,0.04030E-150A
4.620 psec,0.04154E-150A
4.621 psec,0.04283E-150A
4.622 psec,0.04415E-150A
4.623 psec,0.04551E-150A
4.624 psec,0.04692E-150A
4.625 psec,0.04837E-150A
4.626 psec,0.04986E-150A
4.627 psec,0.05140E-150A
4.628 psec,0.05298E-150A
4.629 psec,0.05462E-150A
4.630 psec,0.05630E-150A
4.631 psec,0.05804E-150A
4.632 psec,0.05982E-150A
4.633 psec,0.06167E-150A
4.634 psec,0.06357E-150A
4.635 psec,0.06553E-150A
4.636 psec,0.06754E-150A
4.637 psec,0.06962E-150A
4.638 psec,0.07177E-150A
4.639 psec,0.07397E-150A
4.640 psec,0.07625E-150A
4.641 psec,0.07859E-150A
4.642 psec,0.08101E-150A
4.643 psec,0.08350E-150A
4.644 psec,0.08607E-150A
4.645 psec,0.08871E-150A
4.646 psec,0.09144E-150A
4.647 psec,0.09425E-150A
4.648 psec,0.09714E-150A
4.649 psec,0.1001E-150A
4.650 psec,0.1032E-150A
4.651 psec,0.1064E-150A
4.652 psec,0.1096E-150A
4.653 psec,0.1130E-150A
4.654 psec,0.1165E-150A
4.655 psec,0.1200E-150A
4.656 psec,0.1237E-150A
4.657 psec,0.1275E-150A
4.658 psec,0.1314E-150A
4.659 psec,0.1354E-150A
4.660 psec,0.1396E-150A
4.661 psec,0.1439E-150A
4.662 psec,0.1483E-150A
4.663 psec,0.1528E-150A
4.664 psec,0.1575E-150A
4.665 psec,0.1623E-150A
4.666 psec,0.1673E-150A
4.667 psec,0.1724E-150A
4.668 psec,0.1776E-150A
4.669 psec,0.1831E-150A
4.670 psec,0.1887E-150A
4.671 psec,0.1944E-150A
4.672 psec,0.2004E-150A
4.673 psec,0.2065E-150A
4.674 psec,0.2128E-150A
4.675 psec,0.2193E-150A
4.676 psec,0.2260E-150A
4.677 psec,0.2329E-150A
4.678 psec,0.2400E-150A
4.679 psec,0.2473E-150A
4.680 psec,0.2548E-150A
4.681 psec,0.2626E-150A
4.682 psec,0.2706E-150A
4.683 psec,0.2789E-150A
4.684 psec,0.2874E-150A
4.685 psec,0.2961E-150A
4.686 psec,0.3051E-150A
4.687 psec,0.3144E-150A
4.688 psec,0.3240E-150A
4.689 psec,0.3339E-150A
4.690 psec,0.3440E-150A
4.691 psec,0.3545E-150A
4.692 psec,0.3653E-150A
4.693 psec,0.3764E-150A
4.694 psec,0.3878E-150A
4.695 psec,0.3996E-150A
4.696 psec,0.4117E-150A
4.697 psec,0.4243E-150A
4.698 psec,0.4371E-150A
4.699 psec,0.4504E-150A
4.700 psec,0.4641E-150A
4.701 psec,0.4782E-150A
4.702 psec,0.4927E-150A
4.703 psec,0.5076E-150A
4.704 psec,0.5231E-150A
4.705 psec,0.5389E-150A
4.706 psec,0.5553E-150A
4.707 psec,0.5721E-150A
4.708 psec,0.5894E-150A
4.709 psec,0.6073E-150A
4.710 psec,0.6257E-150A
4.711 psec,0.6446E-150A
4.712 psec,0.6642E-150A
4.713 psec,0.6843E-150A
4.714 psec,0.7050E-150A
4.715 psec,0.7263E-150A
4.716 psec,0.7483E-150A
4.717 psec,0.7709E-150A
4.718 psec,0.7943E-150A
4.719 psec,0.8183E-150A
4.720 psec,0.8430E-150A
4.721 psec,0.8685E-150A
4.722 psec,0.8947E-150A
4.723 psec,0.9218E-150A
4.724 psec,0.9496E-150A
4.725 psec,0.9783E-150A
4.726 psec,1.008E-150A
4.727 psec,1.038E-150A
4.728 psec,1.070E-150A
4.729 psec,1.102E-150A
4.730 psec,1.135E-150A
4.731 psec,1.169E-150A
4.732 psec,1.205E-150A
4.733 psec,1.241E-150A
4.734 psec,1.278E-150A
4.735 psec,1.317E-150A
4.736 psec,1.356E-150A
4.737 psec,1.397E-150A
4.738 psec,1.439E-150A
4.739 psec,1.483E-150A
4.740 psec,1.527E-150A
4.741 psec,1.573E-150A
4.742 psec,1.621E-150A
4.743 psec,1.669E-150A
4.744 psec,1.720E-150A
4.745 psec,1.771E-150A
4.746 psec,1.825E-150A
4.747 psec,1.879E-150A
4.748 psec,1.936E-150A
4.749 psec,1.994E-150A
4.750 psec,2.054E-150A
4.751 psec,2.116E-150A
4.752 psec,2.179E-150A
4.753 psec,2.245E-150A
4.754 psec,2.312E-150A
4.755 psec,2.381E-150A
4.756 psec,2.453E-150A
4.757 psec,2.526E-150A
4.758 psec,2.602E-150A
4.759 psec,2.680E-150A
4.760 psec,2.760E-150A
4.761 psec,2.843E-150A
4.762 psec,2.928E-150A
4.763 psec,3.016E-150A
4.764 psec,3.106E-150A
4.765 psec,3.199E-150A
4.766 psec,3.295E-150A
4.767 psec,3.394E-150A
4.768 psec,3.495E-150A
4.769 psec,3.600E-150A
4.770 psec,3.708E-150A
4.771 psec,3.818E-150A
4.772 psec,3.933E-150A
4.773 psec,4.050E-150A
4.774 psec,4.171E-150A
4.775 psec,4.296E-150A
4.776 psec,4.424E-150A
4.777 psec,4.556E-150A
4.778 psec,4.692E-150A
4.779 psec,4.832E-150A
4.780 psec,4.977E-150A
