"time
References : ['vcap50']
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real","vcap50
References : []
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real"
0.0000 sec,0.0000 V
10.00 asec,0.0000 V
20.00 asec,0.0000 V
50.00 asec,0.0000 V
140.0 asec,0.0000 V
410.0 asec,0.0000 V
821.8 asec,0.0000 V
1.628 fsec,0.0000 V
2.628 fsec,0.0000 V
3.628 fsec,0.0000 V
4.628 fsec,0.0000 V
5.628 fsec,0.07426E-321V
6.628 fsec,3.797E-321V
7.628 fsec,0.1428E-318V
8.628 fsec,4.524E-318V
9.628 fsec,0.1230E-315V
10.63 fsec,2.991E-315V
11.63 fsec,0.06240E-312V
12.63 fsec,1.185E-312V
13.63 fsec,0.02061E-309V
14.63 fsec,0.3295E-309V
15.63 fsec,4.626E-309V
16.63 fsec,0.06655E-306V
17.63 fsec,0.8572E-306V
18.63 fsec,0.01035E-303V
19.63 fsec,0.1178E-303V
20.63 fsec,1.269E-303V
21.63 fsec,0.01297E-300V
22.63 fsec,0.1262E-300V
23.63 fsec,1.171E-300V
24.63 fsec,0.01039E-297V
25.63 fsec,0.08837E-297V
26.63 fsec,0.7216E-297V
27.63 fsec,5.667E-297V
28.63 fsec,0.04288E-294V
29.63 fsec,0.3130E-294V
30.63 fsec,2.207E-294V
31.63 fsec,0.01506E-291V
32.63 fsec,0.09951E-291V
33.63 fsec,0.6376E-291V
34.63 fsec,3.966E-291V
35.63 fsec,0.02397E-288V
36.63 fsec,0.1409E-288V
37.63 fsec,0.8062E-288V
38.63 fsec,4.495E-288V
39.63 fsec,0.02443E-285V
40.63 fsec,0.1296E-285V
41.63 fsec,0.6713E-285V
42.63 fsec,3.398E-285V
43.63 fsec,0.01682E-282V
44.63 fsec,0.08142E-282V
45.63 fsec,0.3860E-282V
46.63 fsec,1.792E-282V
47.63 fsec,8.155E-282V
48.63 fsec,0.03639E-279V
49.63 fsec,0.1593E-279V
50.63 fsec,0.6845E-279V
51.63 fsec,2.888E-279V
52.63 fsec,0.01197E-276V
53.63 fsec,0.04877E-276V
54.63 fsec,0.1953E-276V
55.63 fsec,0.7696E-276V
56.63 fsec,2.983E-276V
57.63 fsec,0.01138E-273V
58.63 fsec,0.04277E-273V
59.63 fsec,0.1583E-273V
60.63 fsec,0.5772E-273V
61.63 fsec,2.074E-273V
62.63 fsec,7.351E-273V
63.63 fsec,0.02569E-270V
64.63 fsec,0.08857E-270V
65.63 fsec,0.3013E-270V
66.63 fsec,1.012E-270V
67.63 fsec,3.355E-270V
68.63 fsec,0.01098E-267V
69.63 fsec,0.03552E-267V
70.63 fsec,0.1135E-267V
71.63 fsec,0.3584E-267V
72.63 fsec,1.119E-267V
73.63 fsec,3.453E-267V
74.63 fsec,0.01054E-264V
75.63 fsec,0.03182E-264V
76.63 fsec,0.09502E-264V
77.63 fsec,0.2808E-264V
78.63 fsec,0.8212E-264V
79.63 fsec,2.377E-264V
80.63 fsec,6.814E-264V
81.63 fsec,0.01934E-261V
82.63 fsec,0.05436E-261V
83.63 fsec,0.1514E-261V
84.63 fsec,0.4175E-261V
85.63 fsec,1.141E-261V
86.63 fsec,3.091E-261V
87.63 fsec,8.300E-261V
88.63 fsec,0.02209E-258V
89.63 fsec,0.05830E-258V
90.63 fsec,0.1525E-258V
91.63 fsec,0.3959E-258V
92.63 fsec,1.019E-258V
93.63 fsec,2.602E-258V
94.63 fsec,6.590E-258V
95.63 fsec,0.01657E-255V
96.63 fsec,0.04132E-255V
97.63 fsec,0.1023E-255V
98.63 fsec,0.2514E-255V
99.63 fsec,0.6132E-255V
100.6 fsec,1.485E-255V
101.6 fsec,3.571E-255V
102.6 fsec,8.528E-255V
103.6 fsec,0.02023E-252V
