"time
References : ['vcap25']
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real","vcap25
References : []
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real"
0.0000 sec,0.0000 V
10.00 asec,10.00E-252V
20.00 asec,0.03000E-249V
50.00 asec,0.1148E-240V
140.0 asec,0.1141E-216V
410.0 asec,0.1298E-192V
821.8 asec,0.7047E-183V
1.628 fsec,0.2930E-168V
2.628 fsec,0.08170E-162V
3.628 fsec,7.130E-162V
4.628 fsec,0.3151E-159V
5.628 fsec,9.379E-159V
6.628 fsec,0.2112E-156V
7.628 fsec,3.834E-156V
8.628 fsec,0.05840E-153V
9.628 fsec,0.7674E-153V
10.63 fsec,8.876E-153V
11.63 fsec,0.09178E-150V
12.63 fsec,0.8589E-150V
13.63 fsec,7.347E-150V
14.63 fsec,0.05792E-147V
15.63 fsec,0.4236E-147V
16.63 fsec,2.893E-147V
17.63 fsec,0.01853E-144V
18.63 fsec,0.1119E-144V
19.63 fsec,0.6389E-144V
20.63 fsec,3.465E-144V
21.63 fsec,0.01789E-141V
22.63 fsec,0.08826E-141V
23.63 fsec,0.4169E-141V
24.63 fsec,1.890E-141V
25.63 fsec,8.239E-141V
26.63 fsec,0.03461E-138V
27.63 fsec,0.1404E-138V
28.63 fsec,0.5506E-138V
29.63 fsec,2.091E-138V
30.63 fsec,7.703E-138V
31.63 fsec,0.02756E-135V
32.63 fsec,0.09584E-135V
33.63 fsec,0.3245E-135V
34.63 fsec,1.071E-135V
35.63 fsec,3.447E-135V
36.63 fsec,0.01083E-132V
37.63 fsec,0.03328E-132V
38.63 fsec,0.09999E-132V
39.63 fsec,0.2941E-132V
40.63 fsec,0.8476E-132V
41.63 fsec,2.395E-132V
42.63 fsec,6.638E-132V
43.63 fsec,0.01806E-129V
44.63 fsec,0.04828E-129V
45.63 fsec,0.1269E-129V
46.63 fsec,0.3278E-129V
47.63 fsec,0.8335E-129V
48.63 fsec,2.086E-129V
49.63 fsec,5.144E-129V
50.63 fsec,0.01250E-126V
51.63 fsec,0.02993E-126V
52.63 fsec,0.07071E-126V
53.63 fsec,0.1648E-126V
54.63 fsec,0.3792E-126V
55.63 fsec,0.8615E-126V
56.63 fsec,1.933E-126V
57.63 fsec,4.287E-126V
58.63 fsec,9.396E-126V
59.63 fsec,0.02036E-123V
60.63 fsec,0.04365E-123V
61.63 fsec,0.09256E-123V
62.63 fsec,0.1942E-123V
63.63 fsec,0.4035E-123V
64.63 fsec,0.8301E-123V
65.63 fsec,1.691E-123V
66.63 fsec,3.413E-123V
67.63 fsec,6.826E-123V
68.63 fsec,0.01353E-120V
69.63 fsec,0.02658E-120V
70.63 fsec,0.05179E-120V
71.63 fsec,0.1001E-120V
72.63 fsec,0.1917E-120V
73.63 fsec,0.3646E-120V
74.63 fsec,0.6878E-120V
75.63 fsec,1.288E-120V
76.63 fsec,2.394E-120V
77.63 fsec,4.417E-120V
78.63 fsec,8.093E-120V
79.63 fsec,0.01473E-117V
80.63 fsec,0.02662E-117V
81.63 fsec,0.04779E-117V
82.63 fsec,0.08524E-117V
83.63 fsec,0.1511E-117V
84.63 fsec,0.2662E-117V
85.63 fsec,0.4660E-117V
86.63 fsec,0.8112E-117V
87.63 fsec,1.404E-117V
88.63 fsec,2.415E-117V
89.63 fsec,4.132E-117V
90.63 fsec,7.030E-117V
91.63 fsec,0.01190E-114V
92.63 fsec,0.02003E-114V
93.63 fsec,0.03355E-114V
94.63 fsec,0.05590E-114V
95.63 fsec,0.09268E-114V
96.63 fsec,0.1529E-114V
97.63 fsec,0.2511E-114V
98.63 fsec,0.4104E-114V
99.63 fsec,0.6675E-114V
100.6 fsec,1.081E-114V
101.6 fsec,1.743E-114V
102.6 fsec,2.797E-114V
103.6 fsec,4.471E-114V
104.6 fsec,7.115E-114V
105.6 fsec,0.01128E-111V
106.6 fsec,0.01780E-111V
107.6 fsec,0.02798E-111V
108.6 fsec,0.04382E-111V
109.6 fsec,0.06836E-111V
110.6 fsec,0.1062E-111V
111.6 fsec,0.1644E-111V
112.6 fsec,0.2536E-111V
113.6 fsec,0.3898E-111V
114.6 fsec,0.5969E-111V
115.6 fsec,0.9109E-111V
