"time
References : ['vcap1']
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real","vcap1
References : []
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real"
0.0000 sec,0.0000 V
10.00 asec,10.00 pV
20.00 asec,27.50 pV
50.00 asec,260.0 pV
140.0 asec,4.467 nV
410.0 asec,62.62 nV
821.8 asec,291.4 nV
1.628 fsec,1.229 uV
2.628 fsec,3.289 uV
3.628 fsec,6.339 uV
4.628 fsec,10.37 uV
5.628 fsec,15.39 uV
6.628 fsec,21.39 uV
7.628 fsec,28.36 uV
8.628 fsec,36.30 uV
9.628 fsec,45.20 uV
10.63 fsec,55.07 uV
11.63 fsec,65.90 uV
12.63 fsec,77.68 uV
13.63 fsec,90.41 uV
14.63 fsec,104.1 uV
15.63 fsec,118.7 uV
16.63 fsec,134.3 uV
17.63 fsec,150.8 uV
18.63 fsec,168.2 uV
19.63 fsec,186.6 uV
20.63 fsec,205.8 uV
21.63 fsec,226.0 uV
22.63 fsec,247.2 uV
23.63 fsec,269.2 uV
24.63 fsec,292.1 uV
25.63 fsec,316.0 uV
26.63 fsec,340.7 uV
27.63 fsec,366.4 uV
28.63 fsec,392.9 uV
29.63 fsec,420.4 uV
30.63 fsec,448.7 uV
31.63 fsec,477.9 uV
32.63 fsec,508.0 uV
33.63 fsec,538.9 uV
34.63 fsec,570.8 uV
35.63 fsec,603.5 uV
36.63 fsec,637.0 uV
37.63 fsec,671.5 uV
38.63 fsec,706.8 uV
39.63 fsec,742.9 uV
40.63 fsec,779.9 uV
41.63 fsec,817.8 uV
42.63 fsec,856.5 uV
43.63 fsec,896.0 uV
44.63 fsec,936.4 uV
45.63 fsec,977.6 uV
46.63 fsec,1.020 mV
47.63 fsec,1.063 mV
48.63 fsec,1.106 mV
49.63 fsec,1.151 mV
50.63 fsec,1.196 mV
51.63 fsec,1.242 mV
52.63 fsec,1.289 mV
53.63 fsec,1.337 mV
54.63 fsec,1.386 mV
55.63 fsec,1.435 mV
56.63 fsec,1.485 mV
57.63 fsec,1.536 mV
58.63 fsec,1.588 mV
59.63 fsec,1.640 mV
60.63 fsec,1.694 mV
61.63 fsec,1.748 mV
62.63 fsec,1.803 mV
63.63 fsec,1.858 mV
64.63 fsec,1.915 mV
65.63 fsec,1.972 mV
66.63 fsec,2.030 mV
67.63 fsec,2.089 mV
68.63 fsec,2.148 mV
69.63 fsec,2.208 mV
70.63 fsec,2.269 mV
71.63 fsec,2.331 mV
72.63 fsec,2.394 mV
73.63 fsec,2.457 mV
