"time
References : ['vcap5']
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real","vcap5
References : []
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real"
0.0000 sec,0.0000 V
10.00 asec,1.000E-51V
20.00 asec,2.999E-51V
50.00 asec,1.023E-48V
140.0 asec,0.08487E-42V
410.0 asec,7.939E-39V
821.8 asec,1.972E-36V
1.628 fsec,1.728E-33V
2.628 fsec,0.07364E-30V
3.628 fsec,0.8040E-30V
4.628 fsec,5.372E-30V
5.628 fsec,0.02661E-27V
6.628 fsec,0.1067E-27V
7.628 fsec,0.3646E-27V
8.628 fsec,1.097E-27V
9.628 fsec,2.977E-27V
10.63 fsec,7.413E-27V
11.63 fsec,0.01716E-24V
12.63 fsec,0.03734E-24V
13.63 fsec,0.07699E-24V
14.63 fsec,0.1514E-24V
15.63 fsec,0.2858E-24V
16.63 fsec,0.5198E-24V
17.63 fsec,0.9149E-24V
18.63 fsec,1.564E-24V
19.63 fsec,2.602E-24V
20.63 fsec,4.226E-24V
21.63 fsec,6.715E-24V
22.63 fsec,0.01046E-21V
23.63 fsec,0.01599E-21V
24.63 fsec,0.02403E-21V
25.63 fsec,0.03555E-21V
26.63 fsec,0.05183E-21V
27.63 fsec,0.07456E-21V
28.63 fsec,0.1059E-21V
29.63 fsec,0.1487E-21V
30.63 fsec,0.2064E-21V
31.63 fsec,0.2837E-21V
32.63 fsec,0.3860E-21V
33.63 fsec,0.5205E-21V
34.63 fsec,0.6959E-21V
35.63 fsec,0.9227E-21V
36.63 fsec,1.214E-21V
37.63 fsec,1.586E-21V
38.63 fsec,2.058E-21V
39.63 fsec,2.652E-21V
40.63 fsec,3.396E-21V
41.63 fsec,4.324E-21V
42.63 fsec,5.474E-21V
43.63 fsec,6.893E-21V
44.63 fsec,8.634E-21V
45.63 fsec,0.01076E-18V
46.63 fsec,0.01335E-18V
47.63 fsec,0.01649E-18V
48.63 fsec,0.02027E-18V
49.63 fsec,0.02482E-18V
50.63 fsec,0.03027E-18V
51.63 fsec,0.03677E-18V
52.63 fsec,0.04450E-18V
53.63 fsec,0.05367E-18V
54.63 fsec,0.06450E-18V
55.63 fsec,0.07726E-18V
56.63 fsec,0.09225E-18V
57.63 fsec,0.1098E-18V
58.63 fsec,0.1303E-18V
59.63 fsec,0.1542E-18V
60.63 fsec,0.1820E-18V
61.63 fsec,0.2142E-18V
62.63 fsec,0.2514E-18V
63.63 fsec,0.2944E-18V
64.63 fsec,0.3438E-18V
65.63 fsec,0.4006E-18V
66.63 fsec,0.4657E-18V
67.63 fsec,0.5402E-18V
68.63 fsec,0.6252E-18V
69.63 fsec,0.7221E-18V
70.63 fsec,0.8323E-18V
71.63 fsec,0.9574E-18V
72.63 fsec,1.099 aV
73.63 fsec,1.260 aV
74.63 fsec,1.441 aV
75.63 fsec,1.645 aV
76.63 fsec,1.875 aV
77.63 fsec,2.133 aV
78.63 fsec,2.423 aV
79.63 fsec,2.748 aV
80.63 fsec,3.112 aV
81.63 fsec,3.519 aV
82.63 fsec,3.972 aV
83.63 fsec,4.478 aV
84.63 fsec,5.041 aV
85.63 fsec,5.666 aV
86.63 fsec,6.361 aV
87.63 fsec,7.131 aV
88.63 fsec,7.984 aV
89.63 fsec,8.928 aV
90.63 fsec,9.971 aV
91.63 fsec,11.12 aV
92.63 fsec,12.39 aV
93.63 fsec,13.79 aV
94.63 fsec,15.33 aV
95.63 fsec,17.02 aV
96.63 fsec,18.88 aV
97.63 fsec,20.92 aV
98.63 fsec,23.15 aV
99.63 fsec,25.60 aV
100.6 fsec,28.28 aV
101.6 fsec,31.20 aV
102.6 fsec,34.40 aV
103.6 fsec,37.88 aV
104.6 fsec,41.68 aV
105.6 fsec,45.83 aV
106.6 fsec,50.33 aV
107.6 fsec,55.23 aV
108.6 fsec,60.56 aV
109.6 fsec,66.35 aV
110.6 fsec,72.62 aV
111.6 fsec,79.43 aV
112.6 fsec,86.80 aV
113.6 fsec,94.79 aV
114.6 fsec,103.4 aV
115.6 fsec,112.8 aV
116.6 fsec,122.9 aV
117.6 fsec,133.8 aV
118.6 fsec,145.5 aV
119.6 fsec,158.2 aV
120.6 fsec,171.9 aV
121.6 fsec,186.6 aV
122.6 fsec,202.4 aV
123.6 fsec,219.5 aV
124.6 fsec,237.8 aV
125.6 fsec,257.4 aV
126.6 fsec,278.6 aV
127.6 fsec,301.3 aV
128.6 fsec,325.6 aV
129.6 fsec,351.7 aV
130.6 fsec,379.6 aV
131.6 fsec,409.5 aV
132.6 fsec,441.6 aV
133.6 fsec,475.8 aV
134.6 fsec,512.5 aV
135.6 fsec,551.6 aV
136.6 fsec,593.4 aV
137.6 fsec,638.1 aV
138.6 fsec,685.7 aV
139.6 fsec,736.5 aV
140.6 fsec,790.7 aV
141.6 fsec,848.5 aV
142.6 fsec,910.0 aV
143.6 fsec,975.4 aV
144.6 fsec,1.045 fV
145.6 fsec,1.119 fV
146.6 fsec,1.198 fV
147.6 fsec,1.282 fV
148.6 fsec,1.371 fV
149.6 fsec,1.465 fV
150.6 fsec,1.566 fV
151.6 fsec,1.672 fV
152.6 fsec,1.785 fV
153.6 fsec,1.905 fV
154.6 fsec,2.032 fV
155.6 fsec,2.166 fV
156.6 fsec,2.309 fV
157.6 fsec,2.459 fV
158.6 fsec,2.619 fV
159.6 fsec,2.788 fV
160.6 fsec,2.966 fV
161.6 fsec,3.155 fV
162.6 fsec,3.355 fV
163.6 fsec,3.565 fV
164.6 fsec,3.788 fV
165.6 fsec,4.023 fV
166.6 fsec,4.271 fV
167.6 fsec,4.533 fV
168.6 fsec,4.808 fV
169.6 fsec,5.099 fV
170.6 fsec,5.406 fV
171.6 fsec,5.729 fV
172.6 fsec,6.070 fV
173.6 fsec,6.428 fV
174.6 fsec,6.806 fV
175.6 fsec,7.203 fV
176.6 fsec,7.621 fV
177.6 fsec,8.060 fV
178.6 fsec,8.523 fV
179.6 fsec,9.009 fV
180.6 fsec,9.519 fV
181.6 fsec,10.06 fV
182.6 fsec,10.62 fV
183.6 fsec,11.21 fV
184.6 fsec,11.83 fV
185.6 fsec,12.48 fV
186.6 fsec,13.17 fV
187.6 fsec,13.89 fV
188.6 fsec,14.64 fV
189.6 fsec,15.43 fV
190.6 fsec,16.26 fV
191.6 fsec,17.12 fV
192.6 fsec,18.03 fV
193.6 fsec,18.98 fV
194.6 fsec,19.98 fV
195.6 fsec,21.02 fV
196.6 fsec,22.11 fV
197.6 fsec,23.25 fV
198.6 fsec,24.45 fV
199.6 fsec,25.70 fV
200.6 fsec,27.00 fV
201.6 fsec,28.37 fV
202.6 fsec,29.80 fV
203.6 fsec,31.29 fV
204.6 fsec,32.85 fV
205.6 fsec,34.48 fV
206.6 fsec,36.18 fV
