"time
References : ['vcap100']
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real","vcap100
References : []
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real"
188.6 fsec,0.0000 V
189.6 fsec,0.0000 V
190.6 fsec,0.0000 V
191.6 fsec,0.0000 V
192.6 fsec,0.0000 V
193.6 fsec,0.0000 V
194.6 fsec,0.0000 V
195.6 fsec,0.0000 V
196.6 fsec,0.0000 V
197.6 fsec,0.0000 V
198.6 fsec,0.0000 V
199.6 fsec,0.0000 V
200.6 fsec,0.0000 V
201.6 fsec,0.0000 V
202.6 fsec,0.0000 V
203.6 fsec,0.0000 V
204.6 fsec,0.0000 V
205.6 fsec,0.0000 V
206.6 fsec,0.0000 V
207.6 fsec,0.0000 V
208.6 fsec,0.0000 V
209.6 fsec,0.0000 V
210.6 fsec,0.0000 V
211.6 fsec,0.0000 V
212.6 fsec,0.0000 V
213.6 fsec,0.0000 V
214.6 fsec,0.0000 V
215.6 fsec,0.0000 V
216.6 fsec,0.0000 V
217.6 fsec,0.0000 V
218.6 fsec,0.0000 V
219.6 fsec,0.0000 V
220.6 fsec,0.0000 V
221.6 fsec,0.0000 V
222.6 fsec,0.0000 V
223.6 fsec,0.0000 V
224.6 fsec,0.0000 V
225.6 fsec,0.0000 V
226.6 fsec,0.0000 V
227.6 fsec,0.0000 V
228.6 fsec,0.0000 V
229.6 fsec,0.0000 V
230.6 fsec,0.0000 V
231.6 fsec,0.0000 V
232.6 fsec,0.0000 V
233.6 fsec,0.0000 V
234.6 fsec,0.0000 V
235.6 fsec,0.0000 V
236.6 fsec,0.0000 V
237.6 fsec,0.0000 V
238.6 fsec,0.0000 V
239.6 fsec,0.0000 V
240.6 fsec,0.0000 V
241.6 fsec,0.0000 V
242.6 fsec,0.0000 V
243.6 fsec,0.0000 V
244.6 fsec,0.0000 V
245.6 fsec,0.0000 V
246.6 fsec,0.0000 V
247.6 fsec,0.0000 V
248.6 fsec,0.0000 V
249.6 fsec,0.0000 V
250.6 fsec,0.0000 V
251.6 fsec,0.0000 V
252.6 fsec,0.0000 V
253.6 fsec,0.0000 V
254.6 fsec,0.0000 V
255.6 fsec,0.0000 V
256.6 fsec,0.0000 V
257.6 fsec,0.0000 V
258.6 fsec,0.0000 V
259.6 fsec,0.0000 V
260.6 fsec,0.0000 V
261.6 fsec,0.0000 V
262.6 fsec,0.0000 V
263.6 fsec,0.0000 V
264.6 fsec,0.0000 V
265.6 fsec,0.0000 V
266.6 fsec,0.0000 V
267.6 fsec,0.0000 V
268.6 fsec,0.0000 V
269.6 fsec,0.0000 V
270.6 fsec,0.0000 V
271.6 fsec,0.0000 V
272.6 fsec,0.0000 V
273.6 fsec,0.0000 V
274.6 fsec,0.0000 V
275.6 fsec,0.0000 V
276.6 fsec,0.0000 V
277.6 fsec,0.0000 V
278.6 fsec,0.0000 V
279.6 fsec,0.0000 V
280.6 fsec,0.0000 V
281.6 fsec,0.0000 V
282.6 fsec,0.0000 V
283.6 fsec,0.0000 V
284.6 fsec,0.0000 V
285.6 fsec,0.0000 V
286.6 fsec,0.0000 V
287.6 fsec,0.0000 V
288.6 fsec,0.0000 V
289.6 fsec,0.0000 V
290.6 fsec,0.0000 V
291.6 fsec,0.0000 V
292.6 fsec,0.0000 V
293.6 fsec,0.0000 V
294.6 fsec,0.0000 V
295.6 fsec,0.0000 V
296.6 fsec,0.0000 V
297.6 fsec,0.0000 V
298.6 fsec,0.0000 V
299.6 fsec,0.0000 V
300.6 fsec,0.0000 V
301.6 fsec,0.0000 V
302.6 fsec,0.0000 V
303.6 fsec,0.0000 V
304.6 fsec,0.0000 V
305.6 fsec,0.0000 V
306.6 fsec,0.0000 V
307.6 fsec,0.0000 V
308.6 fsec,0.0000 V
309.6 fsec,0.0000 V
310.6 fsec,0.0000 V
311.6 fsec,0.0000 V
312.6 fsec,0.0000 V
313.6 fsec,0.0000 V
314.6 fsec,0.0000 V
315.6 fsec,0.0000 V
316.6 fsec,0.0000 V
317.6 fsec,0.0000 V
318.6 fsec,0.0000 V
319.6 fsec,0.0000 V
320.6 fsec,0.0000 V
321.6 fsec,0.0000 V
322.6 fsec,0.0000 V
323.6 fsec,0.0000 V
324.6 fsec,0.0000 V
325.6 fsec,0.0000 V
326.6 fsec,0.0000 V
327.6 fsec,0.0000 V
328.6 fsec,0.0000 V
329.6 fsec,0.0000 V
330.6 fsec,0.0000 V
331.6 fsec,0.0000 V
332.6 fsec,0.0000 V
333.6 fsec,0.0000 V
334.6 fsec,0.0000 V
335.6 fsec,0.0000 V
336.6 fsec,0.0000 V
337.6 fsec,0.0000 V
338.6 fsec,0.0000 V
339.6 fsec,0.0000 V
340.6 fsec,0.0000 V
341.6 fsec,0.0000 V
342.6 fsec,0.0000 V
343.6 fsec,0.0000 V
344.6 fsec,0.0000 V
345.6 fsec,0.0000 V
346.6 fsec,0.0000 V
347.6 fsec,0.0000 V
348.6 fsec,0.0000 V
349.6 fsec,0.0000 V
350.6 fsec,0.0000 V
351.6 fsec,0.0000 V
352.6 fsec,0.0000 V
353.6 fsec,0.0000 V
354.6 fsec,0.0000 V
355.6 fsec,0.0000 V
356.6 fsec,0.0000 V
357.6 fsec,0.0000 V
358.6 fsec,0.0000 V
359.6 fsec,0.0000 V
360.6 fsec,0.0000 V
361.6 fsec,0.0000 V
362.6 fsec,0.0000 V
363.6 fsec,0.0000 V
364.6 fsec,0.0000 V
365.6 fsec,0.0000 V
366.6 fsec,0.0000 V
367.6 fsec,0.0000 V
368.6 fsec,0.0000 V
369.6 fsec,0.0000 V
370.6 fsec,0.0000 V
371.6 fsec,0.0000 V
372.6 fsec,0.0000 V
373.6 fsec,0.0000 V
374.6 fsec,0.0000 V
375.6 fsec,0.0000 V
376.6 fsec,0.0000 V
377.6 fsec,0.0000 V
378.6 fsec,0.0000 V
379.6 fsec,0.0000 V
380.6 fsec,0.0000 V
381.6 fsec,0.0000 V
382.6 fsec,0.0000 V
383.6 fsec,0.0000 V
384.6 fsec,0.0000 V
385.6 fsec,0.0000 V
386.6 fsec,0.0000 V
387.6 fsec,0.0000 V
388.6 fsec,0.0000 V
389.6 fsec,0.0000 V
390.6 fsec,0.0000 V
391.6 fsec,0.0000 V
392.6 fsec,0.0000 V
393.6 fsec,0.0000 V
394.6 fsec,0.0000 V
395.6 fsec,0.0000 V
396.6 fsec,0.0000 V
397.6 fsec,0.0000 V
398.6 fsec,0.0000 V
399.6 fsec,0.0000 V
400.6 fsec,0.0000 V
401.6 fsec,0.0000 V
402.6 fsec,0.0000 V
403.6 fsec,0.0000 V
404.6 fsec,0.0000 V
405.6 fsec,0.0000 V
406.6 fsec,0.0000 V
407.6 fsec,0.0000 V
408.6 fsec,0.0000 V
409.6 fsec,0.0000 V
410.6 fsec,0.0000 V
411.6 fsec,0.0000 V
412.6 fsec,0.0000 V
413.6 fsec,0.0000 V
414.6 fsec,0.0000 V
415.6 fsec,0.0000 V
416.6 fsec,0.0000 V
417.6 fsec,0.0000 V
418.6 fsec,0.0000 V
419.6 fsec,0.0000 V
420.6 fsec,0.0000 V
421.6 fsec,0.0000 V
422.6 fsec,0.0000 V
423.6 fsec,0.0000 V
424.6 fsec,0.0000 V
425.6 fsec,0.0000 V
426.6 fsec,0.0000 V
427.6 fsec,0.0000 V
428.6 fsec,0.0000 V
429.6 fsec,0.0000 V
430.6 fsec,0.0000 V
431.6 fsec,0.0000 V
432.6 fsec,0.0000 V
433.6 fsec,0.0000 V
434.6 fsec,0.0000 V
435.6 fsec,0.0000 V
436.6 fsec,0.0000 V
437.6 fsec,0.0000 V
438.6 fsec,0.0000 V
439.6 fsec,0.0000 V
440.6 fsec,0.0000 V
441.6 fsec,0.0000 V
442.6 fsec,0.0000 V
443.6 fsec,0.0000 V
444.6 fsec,0.0000 V
445.6 fsec,0.0000 V
446.6 fsec,0.0000 V
447.6 fsec,0.0000 V
448.6 fsec,0.0000 V
449.6 fsec,0.0000 V
450.6 fsec,0.0000 V
451.6 fsec,0.0000 V
452.6 fsec,0.0000 V
453.6 fsec,0.0000 V
454.6 fsec,0.0000 V
455.6 fsec,0.0000 V
456.6 fsec,0.0000 V
457.6 fsec,0.0000 V
458.6 fsec,0.0000 V
459.6 fsec,0.0000 V
460.6 fsec,0.0000 V
461.6 fsec,0.0000 V
462.6 fsec,0.0000 V
463.6 fsec,0.0000 V
464.6 fsec,0.0000 V
465.6 fsec,0.0000 V
466.6 fsec,0.0000 V
467.6 fsec,0.0000 V
468.6 fsec,0.0000 V
469.6 fsec,0.0000 V
470.6 fsec,0.0000 V
471.6 fsec,0.0000 V
472.6 fsec,0.0000 V
473.6 fsec,0.0000 V
474.6 fsec,0.0000 V
475.6 fsec,0.0000 V
476.6 fsec,0.0000 V
477.6 fsec,0.0000 V
478.6 fsec,0.0000 V
479.6 fsec,0.0000 V
480.6 fsec,0.0000 V
481.6 fsec,0.0000 V
482.6 fsec,0.0000 V
483.6 fsec,0.0000 V
484.6 fsec,0.0000 V
485.6 fsec,0.0000 V
486.6 fsec,0.0000 V
487.6 fsec,0.0000 V
488.6 fsec,0.0000 V
489.6 fsec,0.0000 V
490.6 fsec,0.0000 V
491.6 fsec,0.0000 V
492.6 fsec,0.0000 V
493.6 fsec,0.0000 V
494.6 fsec,0.0000 V
495.6 fsec,0.0000 V
496.6 fsec,0.0000 V
497.6 fsec,0.0000 V
498.6 fsec,0.0000 V
499.6 fsec,0.0000 V
500.6 fsec,0.0000 V
501.6 fsec,0.0000 V
502.6 fsec,0.0000 V
503.6 fsec,0.0000 V
504.6 fsec,0.0000 V
505.6 fsec,0.0000 V
506.6 fsec,0.0000 V
507.6 fsec,0.0000 V
508.6 fsec,0.0000 V
509.6 fsec,0.0000 V
510.6 fsec,0.0000 V
511.6 fsec,0.0000 V
512.6 fsec,0.0000 V
513.6 fsec,0.0000 V
514.6 fsec,0.0000 V
515.6 fsec,0.0000 V
516.6 fsec,0.0000 V
517.6 fsec,0.0000 V
518.6 fsec,0.0000 V
519.6 fsec,0.0000 V
520.6 fsec,0.0000 V
521.6 fsec,0.0000 V
522.6 fsec,0.0000 V
523.6 fsec,0.0000 V
524.6 fsec,0.0000 V
525.6 fsec,0.0000 V
526.6 fsec,0.0000 V
527.6 fsec,0.0000 V
528.6 fsec,0.0000 V
529.6 fsec,0.0000 V
530.6 fsec,0.0000 V
531.6 fsec,0.0000 V
532.6 fsec,0.0000 V
533.6 fsec,0.0000 V
534.6 fsec,0.0000 V
535.6 fsec,0.0000 V
536.6 fsec,0.0000 V
537.6 fsec,0.0000 V
538.6 fsec,0.0000 V
539.6 fsec,0.0000 V
540.6 fsec,0.0000 V
541.6 fsec,0.0000 V
542.6 fsec,0.0000 V
543.6 fsec,0.0000 V
544.6 fsec,0.0000 V
545.6 fsec,0.0000 V
546.6 fsec,0.0000 V
547.6 fsec,0.0000 V
548.6 fsec,0.0000 V
549.6 fsec,0.0000 V
550.6 fsec,0.0000 V
551.6 fsec,0.0000 V
552.6 fsec,0.0000 V
553.6 fsec,0.0000 V
554.6 fsec,0.0000 V
555.6 fsec,0.0000 V
556.6 fsec,0.0000 V
557.6 fsec,0.0000 V
558.6 fsec,0.0000 V
559.6 fsec,0.0000 V
560.6 fsec,0.0000 V
561.6 fsec,0.0000 V
562.6 fsec,0.0000 V
563.6 fsec,0.0000 V
564.6 fsec,0.0000 V
565.6 fsec,0.0000 V
566.6 fsec,0.0000 V
567.6 fsec,0.0000 V
568.6 fsec,0.0000 V
569.6 fsec,0.0000 V
570.6 fsec,0.0000 V
571.6 fsec,0.0000 V
572.6 fsec,0.0000 V
573.6 fsec,0.0000 V
574.6 fsec,0.0000 V
575.6 fsec,0.0000 V
576.6 fsec,0.0000 V
577.6 fsec,0.0000 V
578.6 fsec,0.0000 V
579.6 fsec,0.0000 V
580.6 fsec,0.0000 V
581.6 fsec,0.0000 V
582.6 fsec,0.0000 V
583.6 fsec,0.0000 V
584.6 fsec,0.0000 V
585.6 fsec,0.0000 V
586.6 fsec,0.0000 V
587.6 fsec,0.0000 V
588.6 fsec,0.0000 V
589.6 fsec,0.0000 V
590.6 fsec,0.0000 V
591.6 fsec,0.0000 V
592.6 fsec,0.0000 V
593.6 fsec,0.0000 V
594.6 fsec,0.0000 V
595.6 fsec,0.0000 V
596.6 fsec,0.0000 V
597.6 fsec,0.0000 V
598.6 fsec,0.0000 V
599.6 fsec,0.0000 V
600.6 fsec,0.0000 V
601.6 fsec,0.0000 V
602.6 fsec,0.0000 V
603.6 fsec,0.0000 V
604.6 fsec,0.0000 V
605.6 fsec,0.0000 V
606.6 fsec,0.0000 V
607.6 fsec,0.0000 V
608.6 fsec,0.0000 V
609.6 fsec,0.0000 V
610.6 fsec,0.0000 V
611.6 fsec,0.0000 V
612.6 fsec,0.0000 V
613.6 fsec,0.0000 V
614.6 fsec,0.0000 V
615.6 fsec,0.0000 V
616.6 fsec,0.0000 V
617.6 fsec,0.0000 V
618.6 fsec,0.0000 V
619.6 fsec,0.0000 V
620.6 fsec,0.0000 V
621.6 fsec,0.0000 V
622.6 fsec,0.0000 V
623.6 fsec,0.0000 V
624.6 fsec,0.0000 V
625.6 fsec,0.0000 V
626.6 fsec,0.0000 V
627.6 fsec,0.0000 V
628.6 fsec,0.0000 V
629.6 fsec,0.0000 V
630.6 fsec,0.0000 V
631.6 fsec,0.0000 V
632.6 fsec,0.0000 V
633.6 fsec,0.0000 V
634.6 fsec,0.0000 V
635.6 fsec,0.0000 V
636.6 fsec,0.0000 V
637.6 fsec,0.0000 V
638.6 fsec,0.0000 V
639.6 fsec,0.0000 V
640.6 fsec,0.0000 V
641.6 fsec,0.0000 V
642.6 fsec,0.0000 V
643.6 fsec,0.0000 V
644.6 fsec,0.0000 V
645.6 fsec,0.0000 V
646.6 fsec,0.0000 V
647.6 fsec,0.0000 V
648.6 fsec,0.0000 V
649.6 fsec,0.0000 V
650.6 fsec,0.0000 V
651.6 fsec,0.0000 V
652.6 fsec,0.0000 V
653.6 fsec,0.0000 V
654.6 fsec,0.0000 V
655.6 fsec,0.0000 V
656.6 fsec,0.0000 V
657.6 fsec,0.0000 V
658.6 fsec,0.0000 V
659.6 fsec,0.0000 V
660.6 fsec,0.0000 V
661.6 fsec,0.0000 V
662.6 fsec,0.0000 V
663.6 fsec,0.0000 V
664.6 fsec,0.0000 V
665.6 fsec,0.0000 V
666.6 fsec,0.0000 V
667.6 fsec,0.0000 V
668.6 fsec,0.0000 V
669.6 fsec,0.0000 V
670.6 fsec,0.0000 V
671.6 fsec,0.0000 V
672.6 fsec,0.0000 V
673.6 fsec,0.0000 V
674.6 fsec,0.0000 V
675.6 fsec,0.0000 V
676.6 fsec,0.0000 V
677.6 fsec,0.0000 V
678.6 fsec,0.0000 V
679.6 fsec,0.0000 V
680.6 fsec,0.0000 V
681.6 fsec,0.0000 V
682.6 fsec,0.0000 V
683.6 fsec,0.0000 V
684.6 fsec,0.0000 V
685.6 fsec,0.0000 V
686.6 fsec,0.0000 V
687.6 fsec,0.0000 V
688.6 fsec,0.0000 V
689.6 fsec,0.0000 V
690.6 fsec,0.0000 V
691.6 fsec,0.0000 V
692.6 fsec,0.0000 V
693.6 fsec,0.0000 V
694.6 fsec,0.0000 V
695.6 fsec,0.0000 V
696.6 fsec,0.0000 V
697.6 fsec,0.0000 V
698.6 fsec,0.0000 V
699.6 fsec,0.0000 V
700.6 fsec,0.0000 V
701.6 fsec,0.0000 V
702.6 fsec,0.0000 V
703.6 fsec,0.0000 V
704.6 fsec,0.0000 V
705.6 fsec,0.0000 V
706.6 fsec,0.0000 V
707.6 fsec,0.0000 V
708.6 fsec,0.0000 V
709.6 fsec,0.0000 V
710.6 fsec,0.0000 V
711.6 fsec,0.0000 V
712.6 fsec,0.0000 V
713.6 fsec,0.0000 V
714.6 fsec,0.0000 V
715.6 fsec,0.0000 V
716.6 fsec,0.0000 V
717.6 fsec,0.0000 V
718.6 fsec,0.0000 V
719.6 fsec,0.0000 V
720.6 fsec,0.0000 V
721.6 fsec,0.0000 V
722.6 fsec,0.0000 V
723.6 fsec,0.0000 V
724.6 fsec,0.0000 V
725.6 fsec,0.0000 V
726.6 fsec,0.0000 V
727.6 fsec,0.0000 V
728.6 fsec,0.0000 V
729.6 fsec,0.0000 V
730.6 fsec,0.0000 V
731.6 fsec,0.0000 V
732.6 fsec,0.0000 V
733.6 fsec,0.0000 V
734.6 fsec,0.0000 V
735.6 fsec,0.0000 V
736.6 fsec,0.0000 V
737.6 fsec,0.0000 V
738.6 fsec,0.0000 V
739.6 fsec,0.0000 V
740.6 fsec,0.0000 V
741.6 fsec,0.0000 V
742.6 fsec,0.0000 V
743.6 fsec,0.0000 V
744.6 fsec,0.0000 V
745.6 fsec,0.0000 V
746.6 fsec,0.0000 V
747.6 fsec,0.0000 V
748.6 fsec,0.0000 V
749.6 fsec,0.0000 V
750.6 fsec,0.0000 V
751.6 fsec,0.0000 V
752.6 fsec,0.0000 V
753.6 fsec,0.0000 V
754.6 fsec,0.0000 V
755.6 fsec,0.0000 V
756.6 fsec,0.0000 V
757.6 fsec,0.0000 V
758.6 fsec,0.0000 V
759.6 fsec,0.0000 V
760.6 fsec,0.0000 V
761.6 fsec,0.0000 V
762.6 fsec,0.0000 V
763.6 fsec,0.0000 V
764.6 fsec,0.0000 V
765.6 fsec,0.0000 V
766.6 fsec,0.0000 V
767.6 fsec,0.0000 V
768.6 fsec,0.0000 V
769.6 fsec,0.0000 V
770.6 fsec,0.0000 V
771.6 fsec,0.0000 V
772.6 fsec,0.0000 V
773.6 fsec,0.0000 V
774.6 fsec,0.0000 V
775.6 fsec,0.0000 V
776.6 fsec,0.0000 V
777.6 fsec,0.0000 V
778.6 fsec,0.0000 V
779.6 fsec,0.0000 V
780.6 fsec,0.0000 V
781.6 fsec,0.0000 V
782.6 fsec,0.0000 V
783.6 fsec,0.0000 V
784.6 fsec,0.0000 V
785.6 fsec,0.0000 V
786.6 fsec,0.0000 V
787.6 fsec,0.0000 V
788.6 fsec,0.0000 V
789.6 fsec,0.0000 V
790.6 fsec,0.0000 V
791.6 fsec,0.0000 V
792.6 fsec,0.0000 V
793.6 fsec,0.0000 V
794.6 fsec,0.0000 V
795.6 fsec,0.0000 V
796.6 fsec,0.0000 V
797.6 fsec,0.0000 V
798.6 fsec,0.0000 V
799.6 fsec,0.0000 V
800.6 fsec,0.0000 V
801.6 fsec,0.0000 V
802.6 fsec,0.0000 V
803.6 fsec,0.0000 V
804.6 fsec,0.0000 V
805.6 fsec,0.0000 V
806.6 fsec,0.0000 V
807.6 fsec,0.0000 V
808.6 fsec,0.0000 V
809.6 fsec,0.0000 V
810.6 fsec,0.0000 V
811.6 fsec,0.0000 V
812.6 fsec,0.0000 V
813.6 fsec,0.0000 V
814.6 fsec,0.0000 V
815.6 fsec,0.0000 V
816.6 fsec,0.0000 V
817.6 fsec,0.0000 V
818.6 fsec,0.0000 V
819.6 fsec,0.0000 V
820.6 fsec,0.0000 V
821.6 fsec,0.0000 V
822.6 fsec,0.0000 V
823.6 fsec,0.0000 V
824.6 fsec,0.0000 V
825.6 fsec,0.0000 V
826.6 fsec,0.0000 V
827.6 fsec,0.0000 V
828.6 fsec,0.0000 V
829.6 fsec,0.0000 V
830.6 fsec,0.0000 V
831.6 fsec,0.0000 V
832.6 fsec,0.0000 V
833.6 fsec,0.0000 V
834.6 fsec,0.0000 V
835.6 fsec,0.0000 V
836.6 fsec,0.0000 V
837.6 fsec,0.0000 V
838.6 fsec,0.0000 V
839.6 fsec,0.0000 V
840.6 fsec,0.0000 V
841.6 fsec,0.0000 V
842.6 fsec,0.0000 V
843.6 fsec,0.0000 V
844.6 fsec,0.0000 V
845.6 fsec,0.0000 V
846.6 fsec,0.0000 V
847.6 fsec,0.0000 V
848.6 fsec,0.0000 V
849.6 fsec,0.0000 V
850.6 fsec,0.0000 V
851.6 fsec,0.0000 V
852.6 fsec,0.0000 V
853.6 fsec,0.0000 V
854.6 fsec,0.0000 V
855.6 fsec,0.0000 V
856.6 fsec,0.0000 V
857.6 fsec,0.0000 V
858.6 fsec,0.0000 V
859.6 fsec,0.0000 V
860.6 fsec,0.0000 V
861.6 fsec,0.0000 V
862.6 fsec,0.0000 V
863.6 fsec,0.0000 V
864.6 fsec,0.0000 V
865.6 fsec,0.0000 V
866.6 fsec,0.0000 V
867.6 fsec,0.0000 V
868.6 fsec,0.0000 V
869.6 fsec,0.0000 V
870.6 fsec,0.0000 V
871.6 fsec,0.0000 V
872.6 fsec,0.0000 V
873.6 fsec,0.0000 V
874.6 fsec,0.0000 V
875.6 fsec,0.0000 V
876.6 fsec,0.0000 V
877.6 fsec,0.0000 V
878.6 fsec,0.0000 V
879.6 fsec,0.0000 V
880.6 fsec,0.0000 V
881.6 fsec,0.0000 V
882.6 fsec,0.0000 V
883.6 fsec,0.0000 V
884.6 fsec,0.0000 V
885.6 fsec,0.0000 V
886.6 fsec,0.0000 V
887.6 fsec,0.0000 V
888.6 fsec,0.0000 V
889.6 fsec,0.0000 V
890.6 fsec,0.0000 V
891.6 fsec,0.0000 V
892.6 fsec,0.0000 V
893.6 fsec,0.0000 V
894.6 fsec,0.0000 V
895.6 fsec,0.0000 V
896.6 fsec,0.0000 V
897.6 fsec,0.0000 V
898.6 fsec,0.0000 V
899.6 fsec,0.0000 V
900.6 fsec,0.0000 V
901.6 fsec,0.0000 V
902.6 fsec,0.0000 V
903.6 fsec,0.0000 V
904.6 fsec,0.0000 V
905.6 fsec,0.0000 V
906.6 fsec,0.0000 V
907.6 fsec,0.0000 V
908.6 fsec,0.0000 V
909.6 fsec,0.0000 V
910.6 fsec,0.0000 V
911.6 fsec,0.0000 V
912.6 fsec,0.0000 V
913.6 fsec,0.0000 V
