3.9749,0,0.04738
3.9743,0.001,0.048583
3.9737,0.002,0.049779
3.9732,0.003,0.050967
3.9727,0.004,0.052147
3.9722,0.005,0.053317
3.9717,0.006,0.054478
3.9712,0.007,0.05563
3.9708,0.008,0.056772
3.9703,0.009,0.057904
3.9699,0.01,0.059025
3.9695,0.011,0.060135
3.9691,0.012,0.061234
3.9688,0.013,0.062321
3.9684,0.014,0.063397
3.9681,0.015,0.06446
3.9678,0.016,0.065511
3.9675,0.017,0.066549
3.9672,0.018,0.067574
3.9669,0.019,0.068585
3.9667,0.02,0.069583
3.9664,0.021,0.070566
3.9662,0.022,0.071535
3.966,0.023,0.07249
3.9658,0.024,0.073429
3.9657,0.025,0.074354
3.9655,0.026,0.075262
3.9654,0.027,0.076155
3.9653,0.028,0.077032
3.9652,0.029,0.077893
3.9651,0.03,0.078737
3.965,0.031,0.079564
3.965,0.032,0.080374
3.9649,0.033,0.081166
3.9649,0.034,0.081941
3.9649,0.035,0.082698
3.9649,0.036,0.083437
3.9649,0.037,0.084158
3.9649,0.038,0.08486
3.965,0.039,0.085544
3.9651,0.04,0.086208
3.9651,0.041,0.086854
3.9652,0.042,0.087479
3.9653,0.043,0.088086
3.9654,0.044,0.088672
3.9656,0.045,0.089239
3.9657,0.046,0.089785
3.9659,0.047,0.090312
3.966,0.048,0.090817
3.9662,0.049,0.091302
3.9664,0.05,0.091767
3.9666,0.051,0.09221
3.9668,0.052,0.092632
3.9671,0.053,0.093033
3.9673,0.054,0.093413
3.9675,0.055,0.093771
3.9678,0.056,0.094108
3.9681,0.057,0.094423
3.9684,0.058,0.094716
3.9687,0.059,0.094988
3.969,0.06,0.095237
3.9693,0.061,0.095464
3.9696,0.062,0.095669
3.9699,0.063,0.095852
3.9702,0.064,0.096012
3.9706,0.065,0.096151
3.9709,0.066,0.096266
3.9713,0.067,0.09636
3.9717,0.068,0.09643
3.9721,0.069,0.096479
3.9724,0.07,0.096504
3.9728,0.071,0.096508
3.9732,0.072,0.096488
3.9736,0.073,0.096446
3.974,0.074,0.096381
3.9745,0.075,0.096294
3.9749,0.076,0.096184
3.9753,0.077,0.096052
3.9757,0.078,0.095897
3.9762,0.079,0.09572
3.9766,0.08,0.09552
3.977,0.081,0.095298
3.9775,0.082,0.095053
3.9779,0.083,0.094787
3.9784,0.084,0.094498
3.9789,0.085,0.094186
3.9793,0.086,0.093853
3.9798,0.087,0.093498
3.9802,0.088,0.093121
3.9807,0.089,0.092722
3.9812,0.09,0.092301
3.9816,0.091,0.091859
3.9821,0.092,0.091395
3.9826,0.093,0.09091
3.983,0.094,0.090404
3.9835,0.095,0.089877
3.984,0.096,0.089329
3.9845,0.097,0.08876
3.9849,0.098,0.088171
3.9854,0.099,0.087561
3.9859,0.1,0.086931
3.9863,0.101,0.08628
3.9868,0.102,0.08561
3.9872,0.103,0.08492
3.9877,0.104,0.08421
3.9882,0.105,0.083482
3.9886,0.106,0.082733
