-3.5,1.5593e-16
-3.4975,0.0028597
-3.495,0.0057207
-3.4925,0.0085802
-3.49,0.011435
-3.4875,0.014283
-3.485,0.017121
-3.4825,0.019946
-3.48,0.022755
-3.4775,0.025546
-3.475,0.028316
-3.4725,0.031061
-3.47,0.03378
-3.4675,0.03647
-3.465,0.039127
-3.4625,0.04175
-3.46,0.044335
-3.4575,0.04688
-3.455,0.049382
-3.4525,0.051839
-3.45,0.054248
-3.4475,0.056608
-3.445,0.058914
-3.4425,0.061166
-3.44,0.063361
-3.4375,0.065496
-3.435,0.06757
-3.4325,0.06958
-3.43,0.071524
-3.4275,0.0734
-3.425,0.075207
-3.4225,0.076942
-3.42,0.078603
-3.4175,0.080189
-3.415,0.081698
-3.4125,0.083128
-3.41,0.084479
-3.4075,0.085748
-3.405,0.086934
-3.4025,0.088036
-3.4,0.089052
-3.3975,0.089982
-3.395,0.090825
-3.3925,0.091579
-3.39,0.092243
-3.3875,0.092818
-3.385,0.093301
-3.3825,0.093693
-3.38,0.093993
-3.3775,0.094201
-3.375,0.094315
-3.3725,0.094337
-3.37,0.094265
-3.3675,0.094101
-3.365,0.093843
-3.3625,0.093491
-3.3599,0.093047
-3.3574,0.092511
-3.3549,0.091882
-3.3524,0.091161
-3.3499,0.090349
-3.3474,0.089447
-3.3449,0.088455
-3.3424,0.087373
-3.3399,0.086204
-3.3374,0.084948
-3.3349,0.083607
-3.3324,0.08218
-3.3299,0.08067
-3.3274,0.079079
-3.3249,0.077406
-3.3224,0.075655
-3.3199,0.073826
-3.3174,0.071922
-3.3149,0.069943
-3.3124,0.067893
-3.3099,0.065772
-3.3074,0.063583
-3.3049,0.061328
-3.3024,0.059008
-3.2999,0.056627
-3.2974,0.054187
-3.2949,0.051689
-3.2924,0.049136
-3.2899,0.046531
-3.2874,0.043876
-3.2849,0.041173
-3.2824,0.038426
-3.2799,0.035637
-3.2774,0.032808
-3.2749,0.029942
-3.2724,0.027042
-3.2699,0.024111
-3.2674,0.021152
-3.2649,0.018168
-3.2624,0.01516
-3.2599,0.012134
-3.2574,0.0090902
-3.2549,0.0060332
-3.2524,0.0029654
-3.2499,0.00010993
-3.2474,0.0031899
-3.2449,0.0062715
-3.2424,0.0093517
-3.2399,0.012427
-3.2374,0.015495
-3.2349,0.018553
-3.2324,0.021597
-3.2299,0.024624
-3.2274,0.027632
-3.2249,0.030617
-3.2224,0.033576
-3.2199,0.036507
-3.2174,0.039407
-3.2149,0.042271
-3.2124,0.045099
-3.2099,0.047886
-3.2074,0.050631
-3.2049,0.053329
-3.2024,0.055979
-3.1999,0.058578
-3.1974,0.061123
-3.1949,0.063612
-3.1924,0.066042
-3.1899,0.06841
-3.1874,0.070715
-3.1849,0.072953
-3.1824,0.075122
-3.1799,0.077221
-3.1774,0.079246
-3.1749,0.081197
-3.1724,0.08307
-3.1699,0.084864
-3.1674,0.086578
-3.1649,0.088208
-3.1624,0.089754
-3.1599,0.091213
-3.1574,0.092585
-3.1549,0.093867
-3.1524,0.095058
-3.1499,0.096158
-3.1474,0.097164
-3.1449,0.098076
-3.1424,0.098892
-3.1399,0.099612
-3.1374,0.10023
-3.1349,0.10076
-3.1324,0.10118
-3.1299,0.10151
-3.1274,0.10174
-3.1249,0.10186
-3.1224,0.10189
-3.1199,0.10181
-3.1174,0.10164
-3.1149,0.10136
-3.1124,0.10099
-3.1099,0.10051
-3.1074,0.099931
-3.1049,0.099254
-3.1024,0.098477
-3.0999,0.097602
-3.0974,0.09663
-3.0949,0.09556
-3.0924,0.094394
-3.0899,0.093132
-3.0874,0.091777
-3.0849,0.090329
-3.0824,0.088789
-3.0798,0.087159
-3.0773,0.08544
-3.0748,0.083634
-3.0723,0.081742
-3.0698,0.079766
-3.0673,0.077708
-3.0648,0.075571
-3.0623,0.073354
-3.0598,0.071062
-3.0573,0.068696
-3.0548,0.066258
-3.0523,0.063751
-3.0498,0.061176
-3.0473,0.058537
-3.0448,0.055835
-3.0423,0.053074
-3.0398,0.050256
-3.0373,0.047384
-3.0348,0.04446
-3.0323,0.041487
-3.0298,0.038468
-3.0273,0.035407
-3.0248,0.032305
-3.0223,0.029166
-3.0198,0.025993
-3.0173,0.02279
-3.0148,0.019558
-3.0123,0.016302
-3.0098,0.013024
