x,y
3.4022e-08,0.03345
3.4122e-08,0.033546
3.4222e-08,0.033643
3.4322e-08,0.03374
3.4422e-08,0.033836
3.4522e-08,0.033933
3.4622e-08,0.03403
3.4722e-08,0.034126
3.4822e-08,0.034223
3.4922e-08,0.034319
3.5022e-08,0.034416
3.5122e-08,0.034512
3.5222e-08,0.034609
3.5322e-08,0.034705
3.5422e-08,0.034802
3.5522e-08,0.034898
3.5622e-08,0.034995
3.5722e-08,0.035091
3.5822e-08,0.035188
3.5922e-08,0.035284
3.6022e-08,0.035381
3.6122e-08,0.035477
3.6222e-08,0.035574
3.6322e-08,0.03567
3.6422e-08,0.035767
3.6522e-08,0.035863
3.6622e-08,0.03596
3.6722e-08,0.036056
3.6822e-08,0.036152
3.6922e-08,0.036249
3.7022e-08,0.036345
3.7122e-08,0.036441
3.7222e-08,0.036538
3.7322e-08,0.036634
3.7422e-08,0.03673
3.7522e-08,0.036827
3.7622e-08,0.036923
3.7722e-08,0.037019
3.7822e-08,0.037116
3.7922e-08,0.037212
3.8022e-08,0.037308
3.8122e-08,0.037405
3.8222e-08,0.037501
3.8322e-08,0.037597
3.8422e-08,0.037693
3.8522e-08,0.037789
3.8622e-08,0.037886
3.8722e-08,0.037982
3.8822e-08,0.038078
3.8922e-08,0.038174
3.9022e-08,0.03827
3.9122e-08,0.038367
3.9222e-08,0.038463
3.9322e-08,0.038559
3.9422e-08,0.038655
3.9522e-08,0.038751
3.9622e-08,0.038847
3.9722e-08,0.038943
3.9822e-08,0.03904
3.9922e-08,0.039136
4.0022e-08,0.039232
4.0122e-08,0.039328
4.0222e-08,0.039424
4.0322e-08,0.03952
4.0422e-08,0.039616
4.0522e-08,0.039712
4.0622e-08,0.039808
4.0722e-08,0.039904
4.0822e-08,0.04
4.0922e-08,0.040096
4.1022e-08,0.040192
4.1122e-08,0.040288
4.1222e-08,0.040384
4.1322e-08,0.04048
4.1422e-08,0.040576
4.1522e-08,0.040672
4.1622e-08,0.040768
4.1722e-08,0.040864
4.1822e-08,0.04096
4.1922e-08,0.041055
4.2022e-08,0.041151
4.2122e-08,0.041247
4.2222e-08,0.041343
4.2322e-08,0.041439
4.2422e-08,0.041535
4.2522e-08,0.041631
4.2622e-08,0.041726
4.2722e-08,0.041822
4.2822e-08,0.041918
4.2922e-08,0.042014
4.3022e-08,0.04211
4.3122e-08,0.042205
4.3222e-08,0.042301
4.3322e-08,0.042397
4.3422e-08,0.042493
4.3522e-08,0.042589
4.3622e-08,0.042684
4.3722e-08,0.04278
4.3822e-08,0.042876
4.3922e-08,0.042971
4.4022e-08,0.043067
4.4122e-08,0.043163
4.4222e-08,0.043258
4.4322e-08,0.043354
4.4422e-08,0.04345
4.4522e-08,0.043545
4.4622e-08,0.043641
4.4722e-08,0.043737
4.4822e-08,0.043832
4.4922e-08,0.043928
4.5022e-08,0.044024
4.5122e-08,0.044119
