x,y
4.9049e+06,-100.6
4.9099e+06,-109.52
4.9149e+06,-118.4
4.9199e+06,-127.25
4.9249e+06,-136.06
4.9299e+06,-144.84
4.9349e+06,-153.6
4.9399e+06,-162.34
4.9449e+06,-171.07
4.9499e+06,-179.8
4.955e+06,171.47
4.96e+06,162.73
4.965e+06,153.98
4.97e+06,145.21
4.975e+06,136.41
4.98e+06,127.59
4.985e+06,118.72
4.99e+06,109.82
4.995e+06,100.88
5e+06,91.892
