0,0.99998
5005,1.9979
10010,1.9917
15015,1.9815
20020,1.9672
25025,1.9489
30030,1.9266
35035,1.9005
40040,1.8707
45045,1.8372
50050,1.8002
55055,1.7598
60060,1.7162
65065,1.6695
70070,1.6199
75075,1.5676
80080,1.5127
85085,1.4555
90090,1.3962
95095,1.3349
1.001e+05,1.272
1.0511e+05,1.2075
1.1011e+05,1.1418
1.1512e+05,1.075
1.2012e+05,1.0075
1.2513e+05,0.93936
1.3013e+05,0.8709
1.3514e+05,0.80232
1.4014e+05,0.73387
1.4515e+05,0.66576
1.5015e+05,0.59822
1.5516e+05,0.53145
1.6016e+05,0.46568
1.6517e+05,0.40111
1.7017e+05,0.33793
1.7518e+05,0.27633
1.8018e+05,0.21649
1.8519e+05,0.15859
1.9019e+05,0.10278
1.952e+05,0.049214
2.002e+05,0.0019695
2.0521e+05,0.050645
2.1021e+05,0.096697
2.1522e+05,0.14002
2.2022e+05,0.18054
2.2523e+05,0.21816
2.3023e+05,0.25282
2.3524e+05,0.28449
2.4024e+05,0.31311
2.4525e+05,0.33867
2.5025e+05,0.36116
2.5526e+05,0.38057
2.6026e+05,0.39694
2.6527e+05,0.41028
2.7027e+05,0.42064
2.7528e+05,0.42807
2.8028e+05,0.43264
2.8529e+05,0.43443
2.9029e+05,0.43351
2.953e+05,0.43
3.003e+05,0.42398
3.0531e+05,0.41559
3.1031e+05,0.40495
3.1532e+05,0.39218
3.2032e+05,0.37742
3.2533e+05,0.36082
3.3033e+05,0.34253
3.3534e+05,0.32271
3.4034e+05,0.3015
3.4535e+05,0.27907
3.5035e+05,0.25558
3.5536e+05,0.2312
3.6036e+05,0.20608
3.6537e+05,0.1804
3.7037e+05,0.15431
3.7538e+05,0.12798
3.8038e+05,0.10156
3.8539e+05,0.075209
3.9039e+05,0.049074
3.954e+05,0.023301
4.004e+05,0.0019695
4.0541e+05,0.026604
4.1041e+05,0.050476
4.1542e+05,0.073464
4.2042e+05,0.095457
4.2543e+05,0.11635
4.3043e+05,0.13605
4.3544e+05,0.15446
4.4044e+05,0.17151
4.4545e+05,0.18713
4.5045e+05,0.20126
4.5546e+05,0.21385
4.6046e+05,0.22486
4.6547e+05,0.23426
4.7047e+05,0.24202
4.7548e+05,0.24815
4.8048e+05,0.25262
4.8549e+05,0.25547
4.9049e+05,0.25669
4.955e+05,0.25632
5.005e+05,0.25439
5.0551e+05,0.25094
5.1051e+05,0.24602
5.1552e+05,0.23969
5.2052e+05,0.23202
5.2553e+05,0.22308
5.3053e+05,0.21293
5.3554e+05,0.20168
5.4054e+05,0.1894
5.4555e+05,0.17618
5.5055e+05,0.16213
5.5556e+05,0.14734
5.6056e+05,0.13191
5.6557e+05,0.11594
5.7057e+05,0.09955
5.7558e+05,0.082831
5.8058e+05,0.065893
5.8559e+05,0.048841
5.9059e+05,0.031779
5.956e+05,0.014809
6.006e+05,0.0019695
6.0561e+05,0.018458
6.1061e+05,0.034563
6.1562e+05,0.050195
6.2062e+05,0.065267
6.2563e+05,0.079698
6.3063e+05,0.093411
6.3564e+05,0.10634
